SowTreat	Cultivar	Block 	Plot	SowingDate	ReadingDate 	DAS	Sub1	Sub2	Sub3
S1	Narrikup	1	5	19/02/2016	18/03/16	28	0	2	3
S1	Woogenellup	1	6	19/02/2016	18/03/16	28	3	4	1
S1	Antas 	2	7	19/02/2016	18/03/16	28	15	9	18
S1	Woogenellup	2	8	19/02/2016	18/03/16	28	3	5	5
S1	Denmark	2	9	19/02/2016	18/03/16	28	3	6	0
S1	Monti	2	10	19/02/2016	18/03/16	28	1	7	5
S1	Narrikup	2	11	19/02/2016	18/03/16	28	0	1	1
S1	Leura	2	12	19/02/2016	18/03/16	28	2	3	3
S1	Woogenellup	3	13	19/02/2016	18/03/16	28	9	9	5
S1	Antas 	3	14	19/02/2016	18/03/16	28	14	8	5
S1	Monti	3	15	19/02/2016	18/03/16	28	12	4	3
S1	Narrikup	3	16	19/02/2016	18/03/16	28	1	1	2
S1	Denmark	3	17	19/02/2016	18/03/16	28	0	7	8
S1	Leura	3	18	19/02/2016	18/03/16	28	6	2	0
S1	Antas 	1	1	19/02/2016	21/03/16	31	13	2	7
S1	Monti	1	2	19/02/2016	21/03/16	31	2	10	2
S1	Denmark	1	3	19/02/2016	21/03/16	31	7	2	1
S1	Leura	1	4	19/02/2016	21/03/16	31	12	7	8
S1	Narrikup	1	5	19/02/2016	21/03/16	31	0	4	8
S1	Woogenellup	1	6	19/02/2016	21/03/16	31	7	9	6
S1	Antas 	2	7	19/02/2016	21/03/16	31	12	11	25
S1	Woogenellup	2	8	19/02/2016	21/03/16	31	3	8	3
S1	Denmark	2	9	19/02/2016	21/03/16	31	1	2	1
S1	Monti	2	10	19/02/2016	21/03/16	31	5	6	4
S1	Narrikup	2	11	19/02/2016	21/03/16	31	5	2	11
S1	Leura	2	12	19/02/2016	21/03/16	31	8	3	1
S1	Woogenellup	3	13	19/02/2016	21/03/16	31	9	11	5
S1	Antas 	3	14	19/02/2016	21/03/16	31	2	7	4
S1	Monti	3	15	19/02/2016	21/03/16	31	3	1	5
S1	Narrikup	3	16	19/02/2016	21/03/16	31	0	4	6
