"SowingD" "Date" "Cultivar" "SowTreat" "DAS" "Plot" "Variable" "S1" "S2" "S3" "S4" "S5" "Percent" "TT_meas" "TT_sow" "Pp_sow" "TTAS"
"138" 2015-06-24 2015-10-12 "Leura" "S1" 110 18 "Open" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"139" 2015-06-24 2015-10-12 "Leura" "S1" 110 18 "Petal" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"140" 2015-06-24 2015-10-12 "Leura" "S1" 110 18 "Bur1" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"141" 2015-06-24 2015-10-12 "Leura" "S1" 110 18 "Bur2" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"142" 2015-06-24 2015-10-12 "Leura" "S1" 110 18 "Bur3" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"143" 2015-06-24 2015-10-12 "Leura" "S1" 110 18 "Bur4" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"144" 2015-06-24 2015-10-12 "Antas" "S1" 110 7 "Bur4" 0 0 0 0 0 0 784.499056 3.109 10.03173957 781.390056
"145" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Bud" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"146" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Early" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"147" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Petal" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"148" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Bur1" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"149" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Bur2" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"150" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Open" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"151" 2015-06-24 2015-10-16 "Antas" "S1" 114 1 "Bur4" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"152" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Bud" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"153" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Early" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"154" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Open" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
"155" 2015-06-24 2015-10-16 "Monti" "S1" 114 2 "Petal" 0 0 0 0 0 0 823.77447475 3.109 10.03173957 820.66547475
