WaterPot	Temp	Cv	rep	startDate 	DateRead	RadicleLenghtMm	HoursofTest
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	7	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	1	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	2	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	7	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	7	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	3	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	10	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	6	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	5	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	9	24.00
0_Freewater 	20	Antas	4	19/07/2015	20/07/2015	4	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	2	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	2	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	2	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	2	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Denmark	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	3	24.00
0_Freewater 	20	Monti	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Monti	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	1	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	2	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	3	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	1	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Narrikup	4	19/07/2015	20/07/2015	0	24.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	14	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	13	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	1	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	16	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	12	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	13	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	12	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	20	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	18	48.00
0_Freewater 	20	Antas	2	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	11	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	12	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	13	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	13	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	12	48.00
0_Freewater 	20	Antas	3	19/07/2015	21/07/2015	13	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	20	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	18	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	12	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	13	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	17	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	16	48.00
0_Freewater 	20	Antas	4	19/07/2015	21/07/2015	15	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	9	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	1	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	2	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	2	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Denmark	3	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	10	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	9	48.00
0_Freewater 	20	Denmark	4	19/07/2015	21/07/2015	9	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	9	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	4	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	9	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	1	19/07/2015	21/07/2015	2	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	2	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	2	19/07/2015	21/07/2015	4	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	1	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Monti	3	19/07/2015	21/07/2015	6	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	8	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	4	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	5	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	7	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	4	48.00
0_Freewater 	20	Monti	4	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	3	48.00
0_Freewater 	20	Narrikup	1	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	4	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	2	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	2	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	3	19/07/2015	21/07/2015	0	48.00
0_Freewater 	20	Narrikup	3	19/07/2015	21/07/2015	0	48.00
