"date" "hour" "Air"
"3933" 2015-12-11 13 17.463
"3934" 2015-12-11 14 16.082
"3935" 2015-12-11 15 15.055
"3936" 2015-12-11 16 14.936
"3937" 2015-12-11 17 14.745
"3938" 2015-12-11 18 14.481
"3939" 2015-12-11 19 14.194
"3940" 2015-12-11 20 13.882
"3941" 2015-12-11 21 13.882
"3942" 2015-12-11 22 13.738
"3943" 2015-12-11 23 13.762
"3944" 2015-12-12 0 13.666
"3945" 2015-12-12 1 13.473
"3946" 2015-12-12 2 13.522
"3947" 2015-12-12 3 13.714
"3948" 2015-12-12 4 14.242
"3949" 2015-12-12 5 14.026
"3950" 2015-12-12 6 15.127
"3951" 2015-12-12 7 16.249
"3952" 2015-12-12 8 16.415
"3953" 2015-12-12 9 17.51
"3954" 2015-12-12 10 17.415
"3955" 2015-12-12 11 17.463
"3956" 2015-12-12 12 19.199
"3957" 2015-12-12 13 22.944
"3958" 2015-12-12 14 20.936
"3959" 2015-12-12 15 22.609
"3960" 2015-12-12 16 23.521
"3961" 2015-12-12 17 22.321
"3962" 2015-12-12 18 23.665
"3963" 2015-12-12 19 21.199
"3964" 2015-12-12 20 20.936
"3965" 2015-12-12 21 21.294
"3966" 2015-12-12 22 20.15
"3967" 2015-12-12 23 20.365
"3968" 2015-12-13 0 18.39
"3969" 2015-12-13 1 17.106
"3970" 2015-12-13 2 16.868
"3971" 2015-12-13 3 16.201
"3972" 2015-12-13 4 14.745
"3973" 2015-12-13 5 14.218
"3974" 2015-12-13 6 10.956
"3975" 2015-12-13 7 13.978
"3976" 2015-12-13 8 15.031
"3977" 2015-12-13 9 14.433
"3978" 2015-12-13 10 14.29
"3979" 2015-12-13 11 14.553
"3980" 2015-12-13 12 10.001
"3981" 2015-12-13 13 7.645
"3982" 2015-12-13 14 13.594
"3983" 2015-12-13 15 13.353
"3984" 2015-12-13 16 7.87
"3985" 2015-12-13 17 9.78
"3986" 2015-12-13 18 9.287
"3987" 2015-12-13 19 10.32
"3988" 2015-12-13 20 9.435
"3989" 2015-12-13 21 8.444
"3990" 2015-12-13 22 7.795
"3991" 2015-12-13 23 7.041
"3992" 2015-12-14 0 6.94
"3993" 2015-12-14 1 5.872
"3994" 2015-12-14 2 5.872
"3995" 2015-12-14 3 6.535
"3996" 2015-12-14 4 6.585
"3997" 2015-12-14 5 6.484
"3998" 2015-12-14 6 8.593
"3999" 2015-12-14 7 12.364
"4000" 2015-12-14 8 15.342
"4001" 2015-12-14 9 16.749
"4002" 2015-12-14 10 20.007
"4003" 2015-12-14 11 22.106
"4004" 2015-12-14 12 21.676
"4005" 2015-12-14 13 23.088
"4006" 2015-12-14 14 22.872
"4007" 2015-12-14 15 23.208
"4008" 2015-12-14 16 24.002
"4009" 2015-12-14 17 22.321
"4010" 2015-12-14 18 21.032
"4011" 2015-12-14 19 20.65
"4012" 2015-12-14 20 16.82
"4013" 2015-12-14 21 14.361
"4014" 2015-12-14 22 13.497
"4015" 2015-12-14 23 11.929
"4016" 2015-12-15 0 11.807
"4017" 2015-12-15 1 12.751
"4018" 2015-12-15 2 12.799
"4019" 2015-12-15 3 12.582
"4020" 2015-12-15 4 12.582
"4021" 2015-12-15 5 12.485
"4022" 2015-12-15 6 13.666
"4023" 2015-12-15 7 15.605
"4024" 2015-12-15 8 17.011
"4025" 2015-12-15 9 18.438
"4026" 2015-12-15 10 20.174
"4027" 2015-12-15 11 22.25
"4028" 2015-12-15 12 23.232
"4029" 2015-12-15 13 24.315
"4030" 2015-12-15 14 24.219
"4031" 2015-12-15 15 20.96
"4032" 2015-12-15 16 17.296
"4033" 2015-12-15 17 16.582
"4034" 2015-12-15 18 13.69
"4035" 2015-12-15 19 12.799
"4036" 2015-12-15 20 11.832
"4037" 2015-12-15 21 10.736
"4038" 2015-12-15 22 10.761
"4039" 2015-12-15 23 9.928
"4040" 2015-12-16 0 8.742
"4041" 2015-12-16 1 8.27
"4042" 2015-12-16 2 8.145
"4043" 2015-12-16 3 7.82
"4044" 2015-12-16 4 7.795
"4045" 2015-12-16 5 7.97
"4046" 2015-12-16 6 8.195
"4047" 2015-12-16 7 8.643
"4048" 2015-12-16 8 9.46
"4049" 2015-12-16 9 9.977
"4050" 2015-12-16 10 9.903
"4051" 2015-12-16 11 10.541
"4052" 2015-12-16 12 10.858
"4053" 2015-12-16 13 13.642
"4054" 2015-12-16 14 13.666
"4055" 2015-12-16 15 14.17
"4056" 2015-12-16 16 14.601
"4057" 2015-12-16 17 12.944
"4058" 2015-12-16 18 12.727
"4059" 2015-12-16 19 11.977
"4060" 2015-12-16 20 9.952
"4061" 2015-12-16 21 9.756
"4062" 2015-12-16 22 9.879
"4063" 2015-12-16 23 9.435
"4064" 2015-12-17 0 9.188
"4065" 2015-12-17 1 8.792
"4066" 2015-12-17 2 8.22
"4067" 2015-12-17 3 7.82
"4068" 2015-12-17 4 7.72
"4069" 2015-12-17 5 7.795
"4070" 2015-12-17 6 8.12
"4071" 2015-12-17 7 7.945
"4072" 2015-12-17 8 9.188
"4073" 2015-12-17 9 9.805
"4074" 2015-12-17 10 11.346
"4075" 2015-12-17 11 13.425
"4076" 2015-12-17 12 11.88
"4077" 2015-12-17 13 13.209
"4078" 2015-12-17 14 14.864
"4079" 2015-12-17 15 14.888
"4080" 2015-12-17 16 14.29
"4081" 2015-12-17 17 13.161
"4082" 2015-12-17 18 13.377
"4083" 2015-12-17 19 12.171
"4084" 2015-12-17 20 9.829
"4085" 2015-12-17 21 8.543
"4086" 2015-12-17 22 7.645
"4087" 2015-12-17 23 7.845
"4088" 2015-12-18 0 7.619
"4089" 2015-12-18 1 6.357
"4090" 2015-12-18 2 6.204
"4091" 2015-12-18 3 4.688
"4092" 2015-12-18 4 4.532
"4093" 2015-12-18 5 3.958
"4094" 2015-12-18 6 6.99
"4095" 2015-12-18 7 9.657
"4096" 2015-12-18 8 11.759
"4097" 2015-12-18 9 12.799
"4098" 2015-12-18 10 14.122
"4099" 2015-12-18 11 16.463
"4100" 2015-12-18 12 17.819
"4101" 2015-12-18 13 18.913
"4102" 2015-12-18 14 19.817
"4103" 2015-12-18 15 18.509
"4104" 2015-12-18 16 17.439
"4105" 2015-12-18 17 16.677
"4106" 2015-12-18 18 15.055
"4107" 2015-12-18 19 13.353
"4108" 2015-12-18 20 12.364
"4109" 2015-12-18 21 12.268
"4110" 2015-12-18 22 12.05
"4111" 2015-12-18 23 11.734
"4112" 2015-12-19 0 11.759
"4113" 2015-12-19 1 10.883
"4114" 2015-12-19 2 10.345
"4115" 2015-12-19 3 9.46
"4116" 2015-12-19 4 9.903
"4117" 2015-12-19 5 9.756
"4118" 2015-12-19 6 11.297
"4119" 2015-12-19 7 12.606
"4120" 2015-12-19 8 12.509
"4121" 2015-12-19 9 12.389
"4122" 2015-12-19 10 12.823
"4123" 2015-12-19 11 13.377
"4124" 2015-12-19 12 14.745
"4125" 2015-12-19 13 14.888
"4126" 2015-12-19 14 14.673
"4127" 2015-12-19 15 14.816
"4128" 2015-12-19 16 14.457
"4129" 2015-12-19 17 13.305
"4130" 2015-12-19 18 12.678
"4131" 2015-12-19 19 12.413
"4132" 2015-12-19 20 11.929
"4133" 2015-12-19 21 11.783
"4134" 2015-12-19 22 11.977
"4135" 2015-12-19 23 11.953
"4136" 2015-12-20 0 11.856
"4137" 2015-12-20 1 11.88
"4138" 2015-12-20 2 11.662
"4139" 2015-12-20 3 11.419
"4140" 2015-12-20 4 10.834
"4141" 2015-12-20 5 9.952
"4142" 2015-12-20 6 11.783
"4143" 2015-12-20 7 12.799
"4144" 2015-12-20 8 13.594
"4145" 2015-12-20 9 14.721
"4146" 2015-12-20 10 16.32
"4147" 2015-12-20 11 14.792
"4148" 2015-12-20 12 15.39
"4149" 2015-12-20 13 14.96
"4150" 2015-12-20 14 15.7
"4151" 2015-12-20 15 17.272
"4152" 2015-12-20 16 17.701
"4153" 2015-12-20 17 16.868
"4154" 2015-12-20 18 16.773
"4155" 2015-12-20 19 15.294
"4156" 2015-12-20 20 14.673
"4157" 2015-12-20 21 14.673
"4158" 2015-12-20 22 15.151
"4159" 2015-12-20 23 15.079
"4160" 2015-12-21 0 14.984
"4161" 2015-12-21 1 15.318
"4162" 2015-12-21 2 14.768
"4163" 2015-12-21 3 14.601
"4164" 2015-12-21 4 15.438
"4165" 2015-12-21 5 15.915
"4166" 2015-12-21 6 17.201
"4167" 2015-12-21 7 19.08
"4168" 2015-12-21 8 20.936
"4169" 2015-12-21 9 23.28
"4170" 2015-12-21 10 26.671
"4171" 2015-12-21 11 30.066
"4172" 2015-12-21 12 30.041
"4173" 2015-12-21 13 32.201
"4174" 2015-12-21 14 32.898
"4175" 2015-12-21 15 32.846
"4176" 2015-12-21 16 32.047
"4177" 2015-12-21 17 30.646
"4178" 2015-12-21 18 28.568
"4179" 2015-12-21 19 26.549
"4180" 2015-12-21 20 24.315
"4181" 2015-12-21 21 22.753
"4182" 2015-12-21 22 22.011
"4183" 2015-12-21 23 21.533
"4184" 2015-12-22 0 22.274
"4185" 2015-12-22 1 21.557
"4186" 2015-12-22 2 21.843
"4187" 2015-12-22 3 18.771
"4188" 2015-12-22 4 16.106
"4189" 2015-12-22 5 16.915
"4190" 2015-12-22 6 15.27
"4191" 2015-12-22 7 15.891
"4192" 2015-12-22 8 14.673
"4193" 2015-12-22 9 13.281
"4194" 2015-12-22 10 12.292
"4195" 2015-12-22 11 11.273
"4196" 2015-12-22 12 11.273
"4197" 2015-12-22 13 11.078
"4198" 2015-12-22 14 10.369
"4199" 2015-12-22 15 10.614
"4200" 2015-12-22 16 10.296
"4201" 2015-12-22 17 10.858
"4202" 2015-12-22 18 11.078
"4203" 2015-12-22 19 10.883
"4204" 2015-12-22 20 10.565
"4205" 2015-12-22 21 10.32
"4206" 2015-12-22 22 10.394
"4207" 2015-12-22 23 8.965
"4208" 2015-12-23 0 8.344
"4209" 2015-12-23 1 7.72
"4210" 2015-12-23 2 5.719
"4211" 2015-12-23 3 4.869
"4212" 2015-12-23 4 3.906
"4213" 2015-12-23 5 4.766
"4214" 2015-12-23 6 6.408
"4215" 2015-12-23 7 8.319
"4216" 2015-12-23 8 10.59
"4217" 2015-12-23 9 10.638
"4218" 2015-12-23 10 12.292
"4219" 2015-12-23 11 14.385
"4220" 2015-12-23 12 15.008
"4221" 2015-12-23 13 16.463
"4222" 2015-12-23 14 15.031
"4223" 2015-12-23 15 15.557
"4224" 2015-12-23 16 16.463
"4225" 2015-12-23 17 15.103
"4226" 2015-12-23 18 14.314
"4227" 2015-12-23 19 12.944
"4228" 2015-12-23 20 11.759
"4229" 2015-12-23 21 11.346
"4230" 2015-12-23 22 11.346
"4231" 2015-12-23 23 11.71
"4232" 2015-12-24 0 11.71
"4233" 2015-12-24 1 11.637
"4234" 2015-12-24 2 11.734
"4235" 2015-12-24 3 11.977
"4236" 2015-12-24 4 11.734
"4237" 2015-12-24 5 11.419
"4238" 2015-12-24 6 12.582
"4239" 2015-12-24 7 11.783
"4240" 2015-12-24 8 14.625
"4241" 2015-12-24 9 16.201
"4242" 2015-12-24 10 16.201
"4243" 2015-12-24 11 18.152
"4244" 2015-12-24 12 18.699
"4245" 2015-12-24 13 19.389
"4246" 2015-12-24 14 18.533
"4247" 2015-12-24 15 18.343
"4248" 2015-12-24 16 17.51
"4249" 2015-12-24 17 16.034
"4250" 2015-12-24 18 17.296
"4251" 2015-12-24 19 15.39
"4252" 2015-12-24 20 14.242
"4253" 2015-12-24 21 13.978
"4254" 2015-12-24 22 12.847
"4255" 2015-12-24 23 11.419
"4256" 2015-12-25 0 11.783
"4257" 2015-12-25 1 11.273
"4258" 2015-12-25 2 12.364
"4259" 2015-12-25 3 12.05
"4260" 2015-12-25 4 11.88
"4261" 2015-12-25 5 10.663
"4262" 2015-12-25 6 13.522
"4263" 2015-12-25 7 15.509
"4264" 2015-12-25 8 17.701
"4265" 2015-12-25 9 20.15
"4266" 2015-12-25 10 19.032
"4267" 2015-12-25 11 19.722
"4268" 2015-12-25 12 21.008
"4269" 2015-12-25 13 20.627
"4270" 2015-12-25 14 21.7
"4271" 2015-12-25 15 22.633
"4272" 2015-12-25 16 19.579
"4273" 2015-12-25 17 20.365
"4274" 2015-12-25 18 18.842
"4275" 2015-12-25 19 17.201
"4276" 2015-12-25 20 15.438
"4277" 2015-12-25 21 14.242
"4278" 2015-12-25 22 13.882
"4279" 2015-12-25 23 13.161
"4280" 2015-12-26 0 12.751
"4281" 2015-12-26 1 12.558
"4282" 2015-12-26 2 10.075
"4283" 2015-12-26 3 8.817
"4284" 2015-12-26 4 9.361
"4285" 2015-12-26 5 7.77
"4286" 2015-12-26 6 11.005
"4287" 2015-12-26 7 13.978
"4288" 2015-12-26 8 15.7
"4289" 2015-12-26 9 17.629
"4290" 2015-12-26 10 19.341
"4291" 2015-12-26 11 19.722
"4292" 2015-12-26 12 19.222
"4293" 2015-12-26 13 19.579
"4294" 2015-12-26 14 20.507
"4295" 2015-12-26 15 19.96
"4296" 2015-12-26 16 19.27
"4297" 2015-12-26 17 18.628
"4298" 2015-12-26 18 17.605
"4299" 2015-12-26 19 16.392
"4300" 2015-12-26 20 14.84
"4301" 2015-12-26 21 14.122
"4302" 2015-12-26 22 13.497
"4303" 2015-12-26 23 13.137
"4304" 2015-12-27 0 13.185
"4305" 2015-12-27 1 12.871
"4306" 2015-12-27 2 13.137
"4307" 2015-12-27 3 13.209
"4308" 2015-12-27 4 13.281
"4309" 2015-12-27 5 13.305
"4310" 2015-12-27 6 14.218
"4311" 2015-12-27 7 15.031
"4312" 2015-12-27 8 15.509
"4313" 2015-12-27 9 16.392
"4314" 2015-12-27 10 16.439
"4315" 2015-12-27 11 17.486
"4316" 2015-12-27 12 17.772
"4317" 2015-12-27 13 18.699
"4318" 2015-12-27 14 18.604
"4319" 2015-12-27 15 18.652
"4320" 2015-12-27 16 18.461
"4321" 2015-12-27 17 17.748
"4322" 2015-12-27 18 16.725
"4323" 2015-12-27 19 15.843
"4324" 2015-12-27 20 14.721
"4325" 2015-12-27 21 14.314
"4326" 2015-12-27 22 14.098
"4327" 2015-12-27 23 14.026
"4328" 2015-12-28 0 14.122
"4329" 2015-12-28 1 13.906
"4330" 2015-12-28 2 13.93
"4331" 2015-12-28 3 13.786
"4332" 2015-12-28 4 13.882
"4333" 2015-12-28 5 13.954
"4334" 2015-12-28 6 14.84
"4335" 2015-12-28 7 15.748
"4336" 2015-12-28 8 16.773
"4337" 2015-12-28 9 17.011
"4338" 2015-12-28 10 17.962
"4339" 2015-12-28 11 19.793
"4340" 2015-12-28 12 20.055
"4341" 2015-12-28 13 19.698
"4342" 2015-12-28 14 19.698
"4343" 2015-12-28 15 18.438
"4344" 2015-12-28 16 17.772
"4345" 2015-12-28 17 17.819
"4346" 2015-12-28 18 17.034
"4347" 2015-12-28 19 15.414
"4348" 2015-12-28 20 14.074
"4349" 2015-12-28 21 13.738
"4350" 2015-12-28 22 13.305
"4351" 2015-12-28 23 13.161
"4352" 2015-12-29 0 12.992
"4353" 2015-12-29 1 11.904
"4354" 2015-12-29 2 11.078
"4355" 2015-12-29 3 7.242
"4356" 2015-12-29 4 7.318
"4357" 2015-12-29 5 5.719
"4358" 2015-12-29 6 9.756
"4359" 2015-12-29 7 13.93
"4360" 2015-12-29 8 15.605
"4361" 2015-12-29 9 16.582
"4362" 2015-12-29 10 17.51
"4363" 2015-12-29 11 18.438
"4364" 2015-12-29 12 18.628
"4365" 2015-12-29 13 19.151
"4366" 2015-12-29 14 17.843
"4367" 2015-12-29 15 18.461
"4368" 2015-12-29 16 18.438
"4369" 2015-12-29 17 18.39
"4370" 2015-12-29 18 16.534
"4371" 2015-12-29 19 14.984
"4372" 2015-12-29 20 12.509
"4373" 2015-12-29 21 10.663
"4374" 2015-12-29 22 8.519
"4375" 2015-12-29 23 8.568
"4376" 2015-12-30 0 6.306
"4377" 2015-12-30 1 6.408
"4378" 2015-12-30 2 5.745
"4379" 2015-12-30 3 5.539
"4380" 2015-12-30 4 4.532
"4381" 2015-12-30 5 5.488
"4382" 2015-12-30 6 7.343
"4383" 2015-12-30 7 11.807
"4384" 2015-12-30 8 13.882
"4385" 2015-12-30 9 16.177
"4386" 2015-12-30 10 15.079
"4387" 2015-12-30 11 16.534
"4388" 2015-12-30 12 15.533
"4389" 2015-12-30 13 15.151
"4390" 2015-12-30 14 14.649
"4391" 2015-12-30 15 14.673
"4392" 2015-12-30 16 13.401
"4393" 2015-12-30 17 12.292
"4394" 2015-12-30 18 11.078
"4395" 2015-12-30 19 11.856
"4396" 2015-12-30 20 11.394
"4397" 2015-12-30 21 11.321
"4398" 2015-12-30 22 11.443
"4399" 2015-12-30 23 11.346
"4400" 2015-12-31 0 11.37
"4401" 2015-12-31 1 11.053
"4402" 2015-12-31 2 11.37
"4403" 2015-12-31 3 11.273
"4404" 2015-12-31 4 10.614
"4405" 2015-12-31 5 10.761
"4406" 2015-12-31 6 11.297
"4407" 2015-12-31 7 12.823
"4408" 2015-12-31 8 13.377
"4409" 2015-12-31 9 14.768
"4410" 2015-12-31 10 15.366
"4411" 2015-12-31 11 17.177
"4412" 2015-12-31 12 18.366
"4413" 2015-12-31 13 18.485
"4414" 2015-12-31 14 18.39
"4415" 2015-12-31 15 18.224
"4416" 2015-12-31 16 17.962
"4417" 2015-12-31 17 17.415
"4418" 2015-12-31 18 16.654
"4419" 2015-12-31 19 16.034
"4420" 2015-12-31 20 14.816
"4421" 2015-12-31 21 14.337
"4422" 2015-12-31 22 14.314
"4423" 2015-12-31 23 14.337
"4424" 2016-01-01 0 14.385
"4425" 2016-01-01 1 14.385
"4426" 2016-01-01 2 14.098
"4427" 2016-01-01 3 14.074
"4428" 2016-01-01 4 13.714
"4429" 2016-01-01 5 12.509
"4430" 2016-01-01 6 13.81
"4431" 2016-01-01 7 16.534
"4432" 2016-01-01 8 18.58
"4433" 2016-01-01 9 19.579
"4434" 2016-01-01 10 21.39
"4435" 2016-01-01 11 21.867
"4436" 2016-01-01 12 22.082
"4437" 2016-01-01 13 22.417
"4438" 2016-01-01 14 22.489
"4439" 2016-01-01 15 22.513
"4440" 2016-01-01 16 21.628
"4441" 2016-01-01 17 22.848
"4442" 2016-01-01 18 22.13
"4443" 2016-01-01 19 20.126
"4444" 2016-01-01 20 18.652
"4445" 2016-01-01 21 17.415
"4446" 2016-01-01 22 16.654
"4447" 2016-01-01 23 16.368
"4448" 2016-01-02 0 15.581
"4449" 2016-01-02 1 15.629
"4450" 2016-01-02 2 15.676
"4451" 2016-01-02 3 15.175
"4452" 2016-01-02 4 14.936
"4453" 2016-01-02 5 14.864
"4454" 2016-01-02 6 14.888
"4455" 2016-01-02 7 15.199
"4456" 2016-01-02 8 15.748
"4457" 2016-01-02 9 16.272
"4458" 2016-01-02 10 16.844
"4459" 2016-01-02 11 16.868
"4460" 2016-01-02 12 17.153
"4461" 2016-01-02 13 17.225
"4462" 2016-01-02 14 17.249
"4463" 2016-01-02 15 17.938
"4464" 2016-01-02 16 17.772
"4465" 2016-01-02 17 17.915
"4466" 2016-01-02 18 17.106
"4467" 2016-01-02 19 16.368
"4468" 2016-01-02 20 15.915
"4469" 2016-01-02 21 15.199
"4470" 2016-01-02 22 15.318
"4471" 2016-01-02 23 15.294
"4472" 2016-01-03 0 15.247
"4473" 2016-01-03 1 15.247
"4474" 2016-01-03 2 15.294
"4475" 2016-01-03 3 15.151
"4476" 2016-01-03 4 15.031
"4477" 2016-01-03 5 15.175
"4478" 2016-01-03 6 15.461
"4479" 2016-01-03 7 14.601
"4480" 2016-01-03 8 13.185
"4481" 2016-01-03 9 13.906
"4482" 2016-01-03 10 14.577
"4483" 2016-01-03 11 15.318
"4484" 2016-01-03 12 15.27
"4485" 2016-01-03 13 13.088
"4486" 2016-01-03 14 12.122
"4487" 2016-01-03 15 11.734
"4488" 2016-01-03 16 10.443
"4489" 2016-01-03 17 10.663
"4490" 2016-01-03 18 10.663
"4491" 2016-01-03 19 10.59
"4492" 2016-01-03 20 10.81
"4493" 2016-01-03 21 10.541
"4494" 2016-01-03 22 10.663
"4495" 2016-01-03 23 10.638
"4496" 2016-01-04 0 9.78
"4497" 2016-01-04 1 8.891
"4498" 2016-01-04 2 8.717
"4499" 2016-01-04 3 8.195
"4500" 2016-01-04 4 7.97
"4501" 2016-01-04 5 7.695
"4502" 2016-01-04 6 8.344
"4503" 2016-01-04 7 8.767
"4504" 2016-01-04 8 10.59
"4505" 2016-01-04 9 12.364
"4506" 2016-01-04 10 10.858
"4507" 2016-01-04 11 12.703
"4508" 2016-01-04 12 13.69
"4509" 2016-01-04 13 14.673
"4510" 2016-01-04 14 16.177
"4511" 2016-01-04 15 14.697
"4512" 2016-01-04 16 15.223
"4513" 2016-01-04 17 15.676
"4514" 2016-01-04 18 14.529
"4515" 2016-01-04 19 13.57
"4516" 2016-01-04 20 12.05
"4517" 2016-01-04 21 10.858
"4518" 2016-01-04 22 10.541
"4519" 2016-01-04 23 10.075
"4520" 2016-01-05 0 9.879
"4521" 2016-01-05 1 9.386
"4522" 2016-01-05 2 9.015
"4523" 2016-01-05 3 8.568
"4524" 2016-01-05 4 7.645
"4525" 2016-01-05 5 5.642
"4526" 2016-01-05 6 8.767
"4527" 2016-01-05 7 10.565
"4528" 2016-01-05 8 13.906
"4529" 2016-01-05 9 15.247
"4530" 2016-01-05 10 16.201
"4531" 2016-01-05 11 16.487
"4532" 2016-01-05 12 17.177
"4533" 2016-01-05 13 17.677
"4534" 2016-01-05 14 17.486
"4535" 2016-01-05 15 17.748
"4536" 2016-01-05 16 16.844
"4537" 2016-01-05 17 17.153
"4538" 2016-01-05 18 16.201
"4539" 2016-01-05 19 14.266
"4540" 2016-01-05 20 13.281
"4541" 2016-01-05 21 13.137
"4542" 2016-01-05 22 13.064
"4543" 2016-01-05 23 12.92
"4544" 2016-01-06 0 13.016
"4545" 2016-01-06 1 12.823
"4546" 2016-01-06 2 12.775
"4547" 2016-01-06 3 10.761
"4548" 2016-01-06 4 8.792
"4549" 2016-01-06 5 9.312
"4550" 2016-01-06 6 12.437
"4551" 2016-01-06 7 14.984
"4552" 2016-01-06 8 15.509
"4553" 2016-01-06 9 16.939
"4554" 2016-01-06 10 16.82
"4555" 2016-01-06 11 17.415
"4556" 2016-01-06 12 18.866
"4557" 2016-01-06 13 18.533
"4558" 2016-01-06 14 18.723
"4559" 2016-01-06 15 18.794
"4560" 2016-01-06 16 17.962
"4561" 2016-01-06 17 18.247
"4562" 2016-01-06 18 17.486
"4563" 2016-01-06 19 16.32
"4564" 2016-01-06 20 15.509
"4565" 2016-01-06 21 15.485
"4566" 2016-01-06 22 15.39
"4567" 2016-01-06 23 15.366
"4568" 2016-01-07 0 14.314
"4569" 2016-01-07 1 13.738
"4570" 2016-01-07 2 12.413
"4571" 2016-01-07 3 14.122
"4572" 2016-01-07 4 13.954
"4573" 2016-01-07 5 13.497
"4574" 2016-01-07 6 13.642
"4575" 2016-01-07 7 14.625
"4576" 2016-01-07 8 15.581
"4577" 2016-01-07 9 18.129
"4578" 2016-01-07 10 17.819
"4579" 2016-01-07 11 17.843
"4580" 2016-01-07 12 18.628
"4581" 2016-01-07 13 20.555
"4582" 2016-01-07 14 21.223
"4583" 2016-01-07 15 21.963
"4584" 2016-01-07 16 18.366
"4585" 2016-01-07 17 17.201
"4586" 2016-01-07 18 16.082
"4587" 2016-01-07 19 15.533
"4588" 2016-01-07 20 15.676
"4589" 2016-01-07 21 15.175
"4590" 2016-01-07 22 15.079
"4591" 2016-01-07 23 15.915
"4592" 2016-01-08 0 16.725
"4593" 2016-01-08 1 16.892
"4594" 2016-01-08 2 16.654
"4595" 2016-01-08 3 17.082
"4596" 2016-01-08 4 17.463
"4597" 2016-01-08 5 17.391
"4598" 2016-01-08 6 18.866
"4599" 2016-01-08 7 19.912
"4600" 2016-01-08 8 20.579
"4601" 2016-01-08 9 23.328
"4602" 2016-01-08 10 21.056
"4603" 2016-01-08 11 22.537
"4604" 2016-01-08 12 22.561
"4605" 2016-01-08 13 20.269
"4606" 2016-01-08 14 15.724
"4607" 2016-01-08 15 14.768
"4608" 2016-01-08 16 16.963
"4609" 2016-01-08 17 16.129
"4610" 2016-01-08 18 16.915
"4611" 2016-01-08 19 14.553
"4612" 2016-01-08 20 15.079
"4613" 2016-01-08 21 14.84
"4614" 2016-01-08 22 12.92
"4615" 2016-01-08 23 12.509
"4616" 2016-01-09 0 12.63
"4617" 2016-01-09 1 12.413
"4618" 2016-01-09 2 12.558
"4619" 2016-01-09 3 11.71
"4620" 2016-01-09 4 10.492
"4621" 2016-01-09 5 9.706
"4622" 2016-01-09 6 12.001
"4623" 2016-01-09 7 14.577
"4624" 2016-01-09 8 17.486
"4625" 2016-01-09 9 16.963
"4626" 2016-01-09 10 15.963
"4627" 2016-01-09 11 15.247
"4628" 2016-01-09 12 16.153
"4629" 2016-01-09 13 17.534
"4630" 2016-01-09 14 18.01
"4631" 2016-01-09 15 16.106
"4632" 2016-01-09 16 15.247
"4633" 2016-01-09 17 15.438
"4634" 2016-01-09 18 14.673
"4635" 2016-01-09 19 14.84
"4636" 2016-01-09 20 15.223
"4637" 2016-01-09 21 15.438
"4638" 2016-01-09 22 15.676
"4639" 2016-01-09 23 15.031
"4640" 2016-01-10 0 17.201
"4641" 2016-01-10 1 17.843
"4642" 2016-01-10 2 16.725
"4643" 2016-01-10 3 18.057
"4644" 2016-01-10 4 16.534
"4645" 2016-01-10 5 12.847
"4646" 2016-01-10 6 15.127
"4647" 2016-01-10 7 14.314
"4648" 2016-01-10 8 15.533
"4649" 2016-01-10 9 14.96
"4650" 2016-01-10 10 14.529
"4651" 2016-01-10 11 14.409
"4652" 2016-01-10 12 15.247
"4653" 2016-01-10 13 14.433
"4654" 2016-01-10 14 14.721
"4655" 2016-01-10 15 14.433
"4656" 2016-01-10 16 14.194
"4657" 2016-01-10 17 13.858
"4658" 2016-01-10 18 13.233
"4659" 2016-01-10 19 12.582
"4660" 2016-01-10 20 11.977
"4661" 2016-01-10 21 11.759
"4662" 2016-01-10 22 11.589
"4663" 2016-01-10 23 11.613
"4664" 2016-01-11 0 11.54
"4665" 2016-01-11 1 9.682
"4666" 2016-01-11 2 9.706
"4667" 2016-01-11 3 10.712
"4668" 2016-01-11 4 10.883
"4669" 2016-01-11 5 11.127
"4670" 2016-01-11 6 11.492
"4671" 2016-01-11 7 11.832
"4672" 2016-01-11 8 12.389
"4673" 2016-01-11 9 13.594
"4674" 2016-01-11 10 15.223
"4675" 2016-01-11 11 15.581
"4676" 2016-01-11 12 16.415
"4677" 2016-01-11 13 16.511
"4678" 2016-01-11 14 17.558
"4679" 2016-01-11 15 16.915
"4680" 2016-01-11 16 17.177
"4681" 2016-01-11 17 16.558
"4682" 2016-01-11 18 15.867
"4683" 2016-01-11 19 15.318
"4684" 2016-01-11 20 14.457
"4685" 2016-01-11 21 14.505
"4686" 2016-01-11 22 14.409
"4687" 2016-01-11 23 14.242
"4688" 2016-01-12 0 14.17
"4689" 2016-01-12 1 13.954
"4690" 2016-01-12 2 13.594
"4691" 2016-01-12 3 11.929
"4692" 2016-01-12 4 10.761
"4693" 2016-01-12 5 9.188
"4694" 2016-01-12 6 11.807
"4695" 2016-01-12 7 14.673
"4696" 2016-01-12 8 17.272
"4697" 2016-01-12 9 19.865
"4698" 2016-01-12 10 21.39
"4699" 2016-01-12 11 22.274
"4700" 2016-01-12 12 24.219
"4701" 2016-01-12 13 25.283
"4702" 2016-01-12 14 25.525
"4703" 2016-01-12 15 25.841
"4704" 2016-01-12 16 22.968
"4705" 2016-01-12 17 23.28
"4706" 2016-01-12 18 20.341
"4707" 2016-01-12 19 18.961
"4708" 2016-01-12 20 16.868
"4709" 2016-01-12 21 15.867
