"SowTreat" "Cultivar" "Block" "Plot" "SowingDate" "ReadingDate" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "FinalPop"
"284" "S1" "Antas" "3" "14" 2015-06-24 2015-08-10 47 5 3 3 366.666666666667 366.67
"285" "S1" "Monti" "3" "15" 2015-06-24 2015-08-10 47 0 1 2 100 266.67
"286" "S1" "Narrikup" "3" "16" 2015-06-24 2015-08-10 47 1 0 1 66.6666666666667 266.67
"287" "S1" "Denmark" "3" "17" 2015-06-24 2015-08-10 47 1 4 1 200 366.67
"288" "S1" "Leura" "3" "18" 2015-06-24 2015-08-10 47 1 3 1 166.666666666667 333.33
"289" "S1" "Antas" "1" "1" 2015-06-24 2015-08-14 51 2 2 2 200 333.33
"290" "S1" "Monti" "1" "2" 2015-06-24 2015-08-14 51 3 1 1 166.666666666667 266.67
"291" "S1" "Denmark" "1" "3" 2015-06-24 2015-08-14 51 1 1 0 66.6666666666667 166.67
"292" "S1" "Leura" "1" "4" 2015-06-24 2015-08-14 51 1 1 1 100 233.33
"293" "S1" "Narrikup" "1" "5" 2015-06-24 2015-08-14 51 2 3 2 233.333333333333 233.33
"294" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-08-14 51 1 2 1 133.333333333333 233.33
"295" "S1" "Antas" "2" "7" 2015-06-24 2015-08-14 51 1 2 1 133.333333333333 200
"296" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-08-14 51 1 1 3 166.666666666667 266.67
"297" "S1" "Denmark" "2" "9" 2015-06-24 2015-08-14 51 0 1 1 66.6666666666667 200
"298" "S1" "Monti" "2" "10" 2015-06-24 2015-08-14 51 1 1 2 133.333333333333 233.33
"299" "S1" "Narrikup" "2" "11" 2015-06-24 2015-08-14 51 2 2 2 200 266.67
"300" "S1" "Leura" "2" "12" 2015-06-24 2015-08-14 51 2 3 3 266.666666666667 366.67
"301" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-08-14 51 2 1 3 200 533.33
"302" "S1" "Antas" "3" "14" 2015-06-24 2015-08-14 51 3 2 2 233.333333333333 366.67
"303" "S1" "Monti" "3" "15" 2015-06-24 2015-08-14 51 1 2 2 166.666666666667 266.67
"304" "S1" "Narrikup" "3" "16" 2015-06-24 2015-08-14 51 2 1 1 133.333333333333 266.67
"305" "S1" "Denmark" "3" "17" 2015-06-24 2015-08-14 51 2 3 1 200 366.67
"306" "S1" "Leura" "3" "18" 2015-06-24 2015-08-14 51 2 4 3 300 333.33
"307" "S1" "Antas" "1" "1" 2015-06-24 2015-08-21 58 3 3 3 300 333.33
"308" "S1" "Monti" "1" "2" 2015-06-24 2015-08-21 58 4 2 2 266.666666666667 266.67
"309" "S1" "Denmark" "1" "3" 2015-06-24 2015-08-21 58 1 1 1 100 166.67
"310" "S1" "Leura" "1" "4" 2015-06-24 2015-08-21 58 2 2 1 166.666666666667 233.33
"311" "S1" "Narrikup" "1" "5" 2015-06-24 2015-08-21 58 2 2 2 200 233.33
"312" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-08-21 58 1 2 1 133.333333333333 233.33
"313" "S1" "Antas" "2" "7" 2015-06-24 2015-08-21 58 1 2 2 166.666666666667 200
"314" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-08-21 58 1 1 3 166.666666666667 266.67
"315" "S1" "Denmark" "2" "9" 2015-06-24 2015-08-21 58 1 1 2 133.333333333333 200
"316" "S1" "Monti" "2" "10" 2015-06-24 2015-08-21 58 1 1 2 133.333333333333 233.33
"317" "S1" "Narrikup" "2" "11" 2015-06-24 2015-08-21 58 2 2 2 200 266.67
"318" "S1" "Leura" "2" "12" 2015-06-24 2015-08-21 58 2 2 4 266.666666666667 366.67
"319" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-08-21 58 2 2 3 233.333333333333 533.33
"320" "S1" "Antas" "3" "14" 2015-06-24 2015-08-21 58 3 2 3 266.666666666667 366.67
"321" "S1" "Monti" "3" "15" 2015-06-24 2015-08-21 58 1 2 2 166.666666666667 266.67
"322" "S1" "Narrikup" "3" "16" 2015-06-24 2015-08-21 58 2 2 1 166.666666666667 266.67
"323" "S1" "Denmark" "3" "17" 2015-06-24 2015-08-21 58 2 3 2 233.333333333333 366.67
"324" "S1" "Leura" "3" "18" 2015-06-24 2015-08-21 58 2 4 3 300 333.33
"325" "S1" "Antas" "1" "1" 2015-06-24 2015-08-28 65 3 4 3 333.333333333333 333.33
"326" "S1" "Monti" "1" "2" 2015-06-24 2015-08-28 65 4 2 2 266.666666666667 266.67
"327" "S1" "Denmark" "1" "3" 2015-06-24 2015-08-28 65 1 1 1 100 166.67
"328" "S1" "Leura" "1" "4" 2015-06-24 2015-08-28 65 2 1 1 133.333333333333 233.33
"329" "S1" "Narrikup" "1" "5" 2015-06-24 2015-08-28 65 2 1 2 166.666666666667 233.33
"330" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-08-28 65 1 3 1 166.666666666667 233.33
"331" "S1" "Antas" "2" "7" 2015-06-24 2015-08-28 65 2 2 2 200 200
"332" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-08-28 65 1 2 3 200 266.67
"333" "S1" "Denmark" "2" "9" 2015-06-24 2015-08-28 65 1 1 2 133.333333333333 200
"334" "S1" "Monti" "2" "10" 2015-06-24 2015-08-28 65 1 2 3 200 233.33
"335" "S1" "Narrikup" "2" "11" 2015-06-24 2015-08-28 65 2 1 2 166.666666666667 266.67
"336" "S1" "Leura" "2" "12" 2015-06-24 2015-08-28 65 2 2 4 266.666666666667 366.67
"337" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-08-28 65 2 2 3 233.333333333333 533.33
"338" "S1" "Antas" "3" "14" 2015-06-24 2015-08-28 65 2 3 3 266.666666666667 366.67
"339" "S1" "Monti" "3" "15" 2015-06-24 2015-08-28 65 2 3 3 266.666666666667 266.67
"340" "S1" "Narrikup" "3" "16" 2015-06-24 2015-08-28 65 2 2 1 166.666666666667 266.67
"341" "S1" "Denmark" "3" "17" 2015-06-24 2015-08-28 65 2 3 3 266.666666666667 366.67
"342" "S1" "Leura" "3" "18" 2015-06-24 2015-08-28 65 2 4 2 266.666666666667 333.33
"343" "S1" "Antas" "1" "1" 2015-06-24 2015-08-31 68 1 3 3 233.333333333333 333.33
"344" "S1" "Monti" "1" "2" 2015-06-24 2015-08-31 68 3 1 2 200 266.67
"345" "S1" "Denmark" "1" "3" 2015-06-24 2015-08-31 68 2 2 1 166.666666666667 166.67
"346" "S1" "Leura" "1" "4" 2015-06-24 2015-08-31 68 2 2 3 233.333333333333 233.33
"347" "S1" "Narrikup" "1" "5" 2015-06-24 2015-08-31 68 1 2 3 200 233.33
"348" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-08-31 68 2 3 2 233.333333333333 233.33
"349" "S1" "Antas" "2" "7" 2015-06-24 2015-08-31 68 1 2 1 133.333333333333 200
"350" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-08-31 68 2 3 3 266.666666666667 266.67
"351" "S1" "Denmark" "2" "9" 2015-06-24 2015-08-31 68 1 1 4 200 200
"352" "S1" "Monti" "2" "10" 2015-06-24 2015-08-31 68 2 2 3 233.333333333333 233.33
"353" "S1" "Narrikup" "2" "11" 2015-06-24 2015-08-31 68 3 3 2 266.666666666667 266.67
"354" "S1" "Leura" "2" "12" 2015-06-24 2015-08-31 68 3 4 4 366.666666666667 366.67
"355" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-08-31 68 6 5 5 533.333333333333 533.33
"356" "S1" "Antas" "3" "14" 2015-06-24 2015-08-31 68 2 5 3 333.333333333333 366.67
"357" "S1" "Monti" "3" "15" 2015-06-24 2015-08-31 68 2 0 0 66.6666666666667 266.67
"358" "S1" "Narrikup" "3" "16" 2015-06-24 2015-08-31 68 3 3 2 266.666666666667 266.67
"359" "S1" "Denmark" "3" "17" 2015-06-24 2015-08-31 68 5 3 3 366.666666666667 366.67
"360" "S1" "Leura" "3" "18" 2015-06-24 2015-08-31 68 3 5 2 333.333333333333 333.33
"361" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-10 13 9 6 9 800 2100
"362" "S2" "Monti" "1" "20" 2015-07-28 2015-08-10 13 7 8 5 666.666666666667 1866.67
"363" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-10 13 9 10 11 1000 2066.67
"364" "S2" "Leura" "1" "22" 2015-07-28 2015-08-10 13 10 8 11 966.666666666667 1866.67
"365" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-10 13 6 8 8 733.333333333333 1700
"366" "S2" "Antas" "1" "24" 2015-07-28 2015-08-10 13 6 6 8 666.666666666667 1533.33
"367" "S2" "Leura" "2" "25" 2015-07-28 2015-08-10 13 6 6 6 600 1700
"368" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-10 13 7 9 7 766.666666666667 1600
"369" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-10 13 6 4 5 500 1366.67
"370" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-10 13 6 6 5 566.666666666667 1166.67
"371" "S2" "Antas" "2" "29" 2015-07-28 2015-08-10 13 12 11 11 1133.33333333333 2066.67
"372" "S2" "Monti" "2" "30" 2015-07-28 2015-08-10 13 5 5 6 533.333333333333 1566.67
"373" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-10 13 5 4 5 466.666666666667 1666.67
"374" "S2" "Antas" "3" "32" 2015-07-28 2015-08-10 13 8 9 8 833.333333333333 2066.67
"375" "S2" "Monti" "3" "33" 2015-07-28 2015-08-10 13 4 5 3 400 966.67
"376" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-10 13 10 9 11 1000 1900
"377" "S2" "Leura" "3" "35" 2015-07-28 2015-08-10 13 9 9 7 833.333333333333 1800
"378" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-10 13 5 5 5 500 1533.33
"379" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-15 18 11 9 11 1033.33333333333 2100
"380" "S2" "Monti" "1" "20" 2015-07-28 2015-08-15 18 9 11 7 900 1866.67
"381" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-15 18 13 14 15 1400 2066.67
"382" "S2" "Leura" "1" "22" 2015-07-28 2015-08-15 18 14 14 14 1400 1866.67
"383" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-15 18 10 11 9 1000 1700
"384" "S2" "Antas" "1" "24" 2015-07-28 2015-08-15 18 8 8 11 900 1533.33
"385" "S2" "Leura" "2" "25" 2015-07-28 2015-08-15 18 9 8 10 900 1700
"386" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-15 18 8 12 12 1066.66666666667 1600
"387" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-15 18 9 6 7 733.333333333333 1366.67
"388" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-15 18 8 8 7 766.666666666667 1166.67
"389" "S2" "Antas" "2" "29" 2015-07-28 2015-08-15 18 15 17 16 1600 2066.67
"390" "S2" "Monti" "2" "30" 2015-07-28 2015-08-15 18 7 7 8 733.333333333333 1566.67
"391" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-15 18 6 6 6 600 1666.67
"392" "S2" "Antas" "3" "32" 2015-07-28 2015-08-15 18 10 13 12 1166.66666666667 2066.67
"393" "S2" "Monti" "3" "33" 2015-07-28 2015-08-15 18 6 6 6 600 966.67
"394" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-15 18 15 14 15 1466.66666666667 1900
"395" "S2" "Leura" "3" "35" 2015-07-28 2015-08-15 18 11 13 11 1166.66666666667 1800
"396" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-15 18 7 7 7 700 1533.33
"397" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-20 23 8 18 17 1433.33333333333 2100
"398" "S2" "Monti" "1" "20" 2015-07-28 2015-08-20 23 10 11 15 1200 1866.67
"399" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-20 23 13 14 15 1400 2066.67
"400" "S2" "Leura" "1" "22" 2015-07-28 2015-08-20 23 11 20 23 1800 1866.67
"401" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-20 23 19 12 11 1400 1700
"402" "S2" "Antas" "1" "24" 2015-07-28 2015-08-20 23 15 8 13 1200 1533.33
"403" "S2" "Leura" "2" "25" 2015-07-28 2015-08-20 23 10 9 14 1100 1700
"404" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-20 23 10 11 15 1200 1600
"405" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-20 23 10 9 8 900 1366.67
"406" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-20 23 8 8 13 966.666666666667 1166.67
"407" "S2" "Antas" "2" "29" 2015-07-28 2015-08-20 23 20 21 21 2066.66666666667 2066.67
"408" "S2" "Monti" "2" "30" 2015-07-28 2015-08-20 23 11 7 8 866.666666666667 1566.67
"409" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-20 23 9 7 8 800 1666.67
"410" "S2" "Antas" "3" "32" 2015-07-28 2015-08-20 23 11 18 15 1466.66666666667 2066.67
"411" "S2" "Monti" "3" "33" 2015-07-28 2015-08-20 23 6 9 8 766.666666666667 966.67
"412" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-20 23 14 14 15 1433.33333333333 1900
"413" "S2" "Leura" "3" "35" 2015-07-28 2015-08-20 23 11 15 19 1500 1800
"414" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-20 23 8 10 9 900 1533.33
"415" "S2" "Narrikup" "1" "19" 2015-07-28 2015-08-26 29 15 13 14 1400 2100
"416" "S2" "Monti" "1" "20" 2015-07-28 2015-08-26 29 12 14 11 1233.33333333333 1866.67
"417" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-08-26 29 15 23 17 1833.33333333333 2066.67
"418" "S2" "Leura" "1" "22" 2015-07-28 2015-08-26 29 14 14 14 1400 1866.67
"419" "S2" "Denmark" "1" "23" 2015-07-28 2015-08-26 29 11 12 11 1133.33333333333 1700
"420" "S2" "Antas" "1" "24" 2015-07-28 2015-08-26 29 10 10 11 1033.33333333333 1533.33
"421" "S2" "Leura" "2" "25" 2015-07-28 2015-08-26 29 12 11 12 1166.66666666667 1700
"422" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-08-26 29 15 14 14 1433.33333333333 1600
"423" "S2" "Denmark" "2" "27" 2015-07-28 2015-08-26 29 10 8 9 900 1366.67
"424" "S2" "Narrikup" "2" "28" 2015-07-28 2015-08-26 29 8 8 8 800 1166.67
"425" "S2" "Antas" "2" "29" 2015-07-28 2015-08-26 29 14 17 16 1566.66666666667 2066.67
"426" "S2" "Monti" "2" "30" 2015-07-28 2015-08-26 29 8 9 11 933.333333333333 1566.67
"427" "S2" "Denmark" "3" "31" 2015-07-28 2015-08-26 29 10 10 12 1066.66666666667 1666.67
"428" "S2" "Antas" "3" "32" 2015-07-28 2015-08-26 29 13 14 14 1366.66666666667 2066.67
"429" "S2" "Monti" "3" "33" 2015-07-28 2015-08-26 29 7 6 6 633.333333333333 966.67
"430" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-08-26 29 19 27 11 1900 1900
"431" "S2" "Leura" "3" "35" 2015-07-28 2015-08-26 29 12 13 11 1200 1800
"432" "S2" "Narrikup" "3" "36" 2015-07-28 2015-08-26 29 10 10 11 1033.33333333333 1533.33
"433" "S2" "Narrikup" "1" "19" 2015-07-28 2015-09-02 36 17 17 17 1700 2100
"434" "S2" "Monti" "1" "20" 2015-07-28 2015-09-02 36 15 18 14 1566.66666666667 1866.67
"435" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-09-02 36 17 17 17 1700 2066.67
"436" "S2" "Leura" "1" "22" 2015-07-28 2015-09-02 36 15 15 16 1533.33333333333 1866.67
"437" "S2" "Denmark" "1" "23" 2015-07-28 2015-09-02 36 15 14 14 1433.33333333333 1700
"438" "S2" "Antas" "1" "24" 2015-07-28 2015-09-02 36 12 11 13 1200 1533.33
"439" "S2" "Leura" "2" "25" 2015-07-28 2015-09-02 36 14 13 15 1400 1700
"440" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-09-02 36 12 14 13 1300 1600
"441" "S2" "Denmark" "2" "27" 2015-07-28 2015-09-02 36 11 10 12 1100 1366.67
"442" "S2" "Narrikup" "2" "28" 2015-07-28 2015-09-02 36 10 10 9 966.666666666667 1166.67
"443" "S2" "Antas" "2" "29" 2015-07-28 2015-09-02 36 16 17 16 1633.33333333333 2066.67
"444" "S2" "Monti" "2" "30" 2015-07-28 2015-09-02 36 13 15 12 1333.33333333333 1566.67
"445" "S2" "Denmark" "3" "31" 2015-07-28 2015-09-02 36 14 14 14 1400 1666.67
"446" "S2" "Antas" "3" "32" 2015-07-28 2015-09-02 36 17 18 16 1700 2066.67
"447" "S2" "Monti" "3" "33" 2015-07-28 2015-09-02 36 9 8 8 833.333333333333 966.67
"448" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-09-02 36 12 14 15 1366.66666666667 1900
"449" "S2" "Leura" "3" "35" 2015-07-28 2015-09-02 36 15 16 14 1500 1800
"450" "S2" "Narrikup" "3" "36" 2015-07-28 2015-09-02 36 12 13 11 1200 1533.33
"451" "S2" "Narrikup" "1" "19" 2015-07-28 2015-09-09 43 22 12 29 2100 2100
"452" "S2" "Monti" "1" "20" 2015-07-28 2015-09-09 43 12 23 21 1866.66666666667 1866.67
"453" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-09-09 43 16 26 20 2066.66666666667 2066.67
"454" "S2" "Leura" "1" "22" 2015-07-28 2015-09-09 43 13 23 20 1866.66666666667 1866.67
"455" "S2" "Denmark" "1" "23" 2015-07-28 2015-09-09 43 18 17 16 1700 1700
"456" "S2" "Antas" "1" "24" 2015-07-28 2015-09-09 43 16 12 18 1533.33333333333 1533.33
"457" "S2" "Leura" "2" "25" 2015-07-28 2015-09-09 43 13 18 20 1700 1700
"458" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-09-09 43 11 21 16 1600 1600
"459" "S2" "Denmark" "2" "27" 2015-07-28 2015-09-09 43 12 13 16 1366.66666666667 1366.67
"460" "S2" "Narrikup" "2" "28" 2015-07-28 2015-09-09 43 10 8 17 1166.66666666667 1166.67
"461" "S2" "Antas" "2" "29" 2015-07-28 2015-09-09 43 15 19 22 1866.66666666667 2066.67
"462" "S2" "Monti" "2" "30" 2015-07-28 2015-09-09 43 12 16 19 1566.66666666667 1566.67
"463" "S2" "Denmark" "3" "31" 2015-07-28 2015-09-09 43 12 20 18 1666.66666666667 1666.67
"464" "S2" "Antas" "3" "32" 2015-07-28 2015-09-09 43 19 23 20 2066.66666666667 2066.67
"465" "S2" "Monti" "3" "33" 2015-07-28 2015-09-09 43 9 12 8 966.666666666667 966.67
"466" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-09-09 43 6 15 15 1200 1900
"467" "S2" "Leura" "3" "35" 2015-07-28 2015-09-09 43 13 24 17 1800 1800
"468" "S2" "Narrikup" "3" "36" 2015-07-28 2015-09-09 43 13 18 15 1533.33333333333 1533.33
"469" "S2" "Narrikup" "1" "19" 2015-07-28 2015-09-13 47 22 12 29 2100 2100
"470" "S2" "Monti" "1" "20" 2015-07-28 2015-09-13 47 12 23 21 1866.66666666667 1866.67
"471" "S2" "Woogenellup" "1" "21" 2015-07-28 2015-09-13 47 16 26 20 2066.66666666667 2066.67
"472" "S2" "Leura" "1" "22" 2015-07-28 2015-09-13 47 13 23 20 1866.66666666667 1866.67
"473" "S2" "Denmark" "1" "23" 2015-07-28 2015-09-13 47 18 17 16 1700 1700
"474" "S2" "Antas" "1" "24" 2015-07-28 2015-09-13 47 16 12 18 1533.33333333333 1533.33
"475" "S2" "Leura" "2" "25" 2015-07-28 2015-09-13 47 13 18 20 1700 1700
"476" "S2" "Woogenellup" "2" "26" 2015-07-28 2015-09-13 47 11 21 16 1600 1600
"477" "S2" "Denmark" "2" "27" 2015-07-28 2015-09-13 47 12 13 16 1366.66666666667 1366.67
"478" "S2" "Narrikup" "2" "28" 2015-07-28 2015-09-13 47 10 8 17 1166.66666666667 1166.67
"479" "S2" "Antas" "2" "29" 2015-07-28 2015-09-13 47 15 19 22 1866.66666666667 2066.67
"480" "S2" "Monti" "2" "30" 2015-07-28 2015-09-13 47 12 16 19 1566.66666666667 1566.67
"481" "S2" "Denmark" "3" "31" 2015-07-28 2015-09-13 47 12 20 18 1666.66666666667 1666.67
"482" "S2" "Antas" "3" "32" 2015-07-28 2015-09-13 47 19 23 20 2066.66666666667 2066.67
"483" "S2" "Monti" "3" "33" 2015-07-28 2015-09-13 47 9 12 8 966.666666666667 966.67
"484" "S2" "Woogenellup" "3" "34" 2015-07-28 2015-09-13 47 6 15 15 1200 1900
"485" "S2" "Leura" "3" "35" 2015-07-28 2015-09-13 47 13 24 17 1800 1800
"486" "S2" "Narrikup" "3" "36" 2015-07-28 2015-09-13 47 13 18 15 1533.33333333333 1533.33
"487" "S1" "Antas" "1" "1" 2015-06-24 2015-09-04 72 1 3 3 233.333333333333 333.33
"488" "S1" "Monti" "1" "2" 2015-06-24 2015-09-04 72 3 1 2 200 266.67
"489" "S1" "Denmark" "1" "3" 2015-06-24 2015-09-04 72 2 2 1 166.666666666667 166.67
"490" "S1" "Leura" "1" "4" 2015-06-24 2015-09-04 72 2 2 3 233.333333333333 233.33
"491" "S1" "Narrikup" "1" "5" 2015-06-24 2015-09-04 72 1 2 3 200 233.33
"492" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-09-04 72 2 3 2 233.333333333333 233.33
"493" "S1" "Antas" "2" "7" 2015-06-24 2015-09-04 72 1 2 1 133.333333333333 200
"494" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-09-04 72 2 3 3 266.666666666667 266.67
"495" "S1" "Denmark" "2" "9" 2015-06-24 2015-09-04 72 1 1 4 200 200
"496" "S1" "Monti" "2" "10" 2015-06-24 2015-09-04 72 2 2 3 233.333333333333 233.33
"497" "S1" "Narrikup" "2" "11" 2015-06-24 2015-09-04 72 3 3 2 266.666666666667 266.67
"498" "S1" "Leura" "2" "12" 2015-06-24 2015-09-04 72 3 4 4 366.666666666667 366.67
"499" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-09-04 72 6 5 5 533.333333333333 533.33
"500" "S1" "Antas" "3" "14" 2015-06-24 2015-09-04 72 2 5 3 333.333333333333 366.67
"501" "S1" "Monti" "3" "15" 2015-06-24 2015-09-04 72 2 0 0 66.6666666666667 266.67
"502" "S1" "Narrikup" "3" "16" 2015-06-24 2015-09-04 72 3 3 2 266.666666666667 266.67
"503" "S1" "Denmark" "3" "17" 2015-06-24 2015-09-04 72 5 3 3 366.666666666667 366.67
"504" "S1" "Leura" "3" "18" 2015-06-24 2015-09-04 72 3 5 2 333.333333333333 333.33
"505" "S1" "Antas" "1" "1" 2015-06-24 2015-09-07 75 1 3 3 233.333333333333 333.33
"506" "S1" "Monti" "1" "2" 2015-06-24 2015-09-07 75 3 1 2 200 266.67
"507" "S1" "Denmark" "1" "3" 2015-06-24 2015-09-07 75 2 2 1 166.666666666667 166.67
"508" "S1" "Leura" "1" "4" 2015-06-24 2015-09-07 75 2 2 3 233.333333333333 233.33
"509" "S1" "Narrikup" "1" "5" 2015-06-24 2015-09-07 75 1 2 3 200 233.33
"510" "S1" "Woogenellup" "1" "6" 2015-06-24 2015-09-07 75 2 3 2 233.333333333333 233.33
"511" "S1" "Antas" "2" "7" 2015-06-24 2015-09-07 75 1 2 1 133.333333333333 200
"512" "S1" "Woogenellup" "2" "8" 2015-06-24 2015-09-07 75 2 3 3 266.666666666667 266.67
"513" "S1" "Denmark" "2" "9" 2015-06-24 2015-09-07 75 1 1 4 200 200
"514" "S1" "Monti" "2" "10" 2015-06-24 2015-09-07 75 2 2 3 233.333333333333 233.33
"515" "S1" "Narrikup" "2" "11" 2015-06-24 2015-09-07 75 3 3 2 266.666666666667 266.67
"516" "S1" "Leura" "2" "12" 2015-06-24 2015-09-07 75 3 4 4 366.666666666667 366.67
"517" "S1" "Woogenellup" "3" "13" 2015-06-24 2015-09-07 75 6 5 5 533.333333333333 533.33
"518" "S1" "Antas" "3" "14" 2015-06-24 2015-09-07 75 2 5 3 333.333333333333 366.67
"519" "S1" "Monti" "3" "15" 2015-06-24 2015-09-07 75 2 0 0 66.6666666666667 266.67
"520" "S1" "Narrikup" "3" "16" 2015-06-24 2015-09-07 75 3 3 2 266.666666666667 266.67
"521" "S1" "Denmark" "3" "17" 2015-06-24 2015-09-07 75 5 3 3 366.666666666667 366.67
"522" "S1" "Leura" "3" "18" 2015-06-24 2015-09-07 75 3 5 2 333.333333333333 333.33
"523" "S3" "Denmark" "1" "37" 2015-09-15 2015-09-15 0 0 0 0 0 1433.33
"524" "S3" "Antas" "1" "38" 2015-09-15 2015-09-15 0 0 0 0 0 2466.67
"525" "S3" "Woogenellup" "1" "39" 2015-09-15 2015-09-15 0 0 0 0 0 2566.67
"526" "S3" "Leura" "1" "40" 2015-09-15 2015-09-15 0 0 0 0 0 2666.67
"527" "S3" "Narrikup" "1" "41" 2015-09-15 2015-09-15 0 0 0 0 0 2700
"528" "S3" "Monti" "1" "42" 2015-09-15 2015-09-15 0 0 0 0 0 2600
"529" "S3" "Woogenellup" "2" "43" 2015-09-15 2015-09-15 0 0 0 0 0 2800
"530" "S3" "Leura" "2" "44" 2015-09-15 2015-09-15 0 0 0 0 0 2700
"531" "S3" "Narrikup" "2" "45" 2015-09-15 2015-09-15 0 0 0 0 0 2833.33
"532" "S3" "Antas" "2" "46" 2015-09-15 2015-09-15 0 0 0 0 0 2666.67
"533" "S3" "Denmark" "2" "47" 2015-09-15 2015-09-15 0 0 0 0 0 2300
"534" "S3" "Monti" "2" "48" 2015-09-15 2015-09-15 0 0 0 0 0 2700
"535" "S3" "Leura" "3" "49" 2015-09-15 2015-09-15 0 0 0 0 0 2466.67
"536" "S3" "Woogenellup" "3" "50" 2015-09-15 2015-09-15 0 0 0 0 0 2666.67
"537" "S3" "Antas" "3" "51" 2015-09-15 2015-09-15 0 0 0 0 0 2900
"538" "S3" "Monti" "3" "52" 2015-09-15 2015-09-15 0 0 0 0 0 2833.33
"539" "S3" "Narrikup" "3" "53" 2015-09-15 2015-09-15 0 0 0 0 0 2833.33
"540" "S3" "Denmark" "3" "54" 2015-09-15 2015-09-15 0 0 0 0 0 2333.33
"541" "S3" "Denmark" "1" "37" 2015-09-15 2015-09-17 2 0 0 0 0 1433.33
"542" "S3" "Antas" "1" "38" 2015-09-15 2015-09-17 2 0 0 0 0 2466.67
"543" "S3" "Woogenellup" "1" "39" 2015-09-15 2015-09-17 2 0 0 0 0 2566.67
"544" "S3" "Leura" "1" "40" 2015-09-15 2015-09-17 2 0 0 0 0 2666.67
"545" "S3" "Narrikup" "1" "41" 2015-09-15 2015-09-17 2 0 0 0 0 2700
"546" "S3" "Monti" "1" "42" 2015-09-15 2015-09-17 2 0 0 0 0 2600
"547" "S3" "Woogenellup" "2" "43" 2015-09-15 2015-09-17 2 0 0 0 0 2800
"548" "S3" "Leura" "2" "44" 2015-09-15 2015-09-17 2 0 0 0 0 2700
"549" "S3" "Narrikup" "2" "45" 2015-09-15 2015-09-17 2 0 0 0 0 2833.33
"550" "S3" "Antas" "2" "46" 2015-09-15 2015-09-17 2 0 0 0 0 2666.67
"551" "S3" "Denmark" "2" "47" 2015-09-15 2015-09-17 2 0 0 0 0 2300
"552" "S3" "Monti" "2" "48" 2015-09-15 2015-09-17 2 0 0 0 0 2700
"553" "S3" "Leura" "3" "49" 2015-09-15 2015-09-17 2 0 0 0 0 2466.67
"554" "S3" "Woogenellup" "3" "50" 2015-09-15 2015-09-17 2 0 0 0 0 2666.67
