Cultivar 	Wavelength	Absorbance
Antas 	2323.81962	0.00977
Antas 	2321.89114	0.00975
Antas 	2319.96266	0.00974
Antas 	2318.03418	0.0098
Antas 	2316.1057	0.00982
Antas 	2314.17722	0.00982
Antas 	2312.24874	0.00984
Antas 	2310.32025	0.00984
Antas 	2308.39177	0.0098
Antas 	2306.46329	0.00974
Antas 	2304.53481	0.00968
Antas 	2302.60633	0.00965
Antas 	2300.67785	0.00965
Antas 	2298.74937	0.00967
Antas 	2296.82089	0.00966
Antas 	2294.89241	0.00963
Antas 	2292.96392	0.00962
Antas 	2291.03544	0.00961
Antas 	2289.10696	0.0096
Antas 	2287.17848	0.00959
Antas 	2285.25	0.00958
Antas 	2283.32152	0.00959
Antas 	2281.39304	0.00959
Antas 	2279.46456	0.00958
Antas 	2277.53608	0.00957
Antas 	2275.6076	0.00957
Antas 	2273.67911	0.00958
Antas 	2271.75063	0.00959
Antas 	2269.82215	0.00961
Antas 	2267.89367	0.00963
Antas 	2265.96519	0.00965
Antas 	2264.03671	0.00967
Antas 	2262.10823	0.0097
Antas 	2260.17975	0.00973
Antas 	2258.25127	0.00975
Antas 	2256.32279	0.00977
Antas 	2254.3943	0.00978
Antas 	2252.46582	0.0098
Antas 	2250.53734	0.00984
Antas 	2248.60886	0.00987
Antas 	2246.68038	0.00987
Antas 	2244.7519	0.00982
Antas 	2242.82342	0.00976
Antas 	2240.89494	0.00971
Antas 	2238.96646	0.0097
Antas 	2237.03798	0.00969
Antas 	2235.10949	0.00967
Antas 	2233.18101	0.00966
Antas 	2231.25253	0.00967
Antas 	2229.32405	0.00969
Antas 	2227.39557	0.0097
Antas 	2225.46709	0.0097
Antas 	2223.53861	0.0097
Antas 	2221.61013	0.0097
Antas 	2219.68165	0.0097
Antas 	2217.75317	0.0097
Antas 	2215.82468	0.00972
Antas 	2213.8962	0.00973
Antas 	2211.96772	0.00973
Antas 	2210.03924	0.00974
Antas 	2208.11076	0.00975
Antas 	2206.18228	0.00976
Antas 	2204.2538	0.00978
Antas 	2202.32532	0.0098
Antas 	2200.39684	0.00981
Antas 	2198.46836	0.00981
Antas 	2196.53987	0.00979
Antas 	2194.61139	0.0098
Antas 	2192.68291	0.00981
Antas 	2190.75443	0.00982
Antas 	2188.82595	0.00984
Antas 	2186.89747	0.00984
Antas 	2184.96899	0.00985
Antas 	2183.04051	0.00986
Antas 	2181.11203	0.00987
Antas 	2179.18355	0.00989
Antas 	2177.25506	0.0099
Antas 	2175.32658	0.0099
Antas 	2173.3981	0.0099
Antas 	2171.46962	0.00989
Antas 	2169.54114	0.00989
Antas 	2167.61266	0.00991
Antas 	2165.68418	0.00993
Antas 	2163.7557	0.00996
Antas 	2161.82722	0.00996
Antas 	2159.89874	0.00996
Antas 	2157.97025	0.00996
Antas 	2156.04177	0.00996
Antas 	2154.11329	0.00997
Antas 	2152.18481	0.00998
Antas 	2150.25633	0.00997
Antas 	2148.32785	0.00996
Antas 	2146.39937	0.00995
Antas 	2144.47089	0.00994
Antas 	2142.54241	0.00995
Antas 	2140.61392	0.00997
Antas 	2138.68544	0.00998
Antas 	2136.75696	0.00999
Antas 	2134.82848	0.00997
Antas 	2132.9	0.00995
Antas 	2130.97152	0.00993
Antas 	2129.04304	0.00992
Antas 	2127.11456	0.00992
Antas 	2125.18608	0.00992
Antas 	2123.2576	0.00992
Antas 	2121.32911	0.00992
Antas 	2119.40063	0.00993
Antas 	2117.47215	0.00992
Antas 	2115.54367	0.00991
Antas 	2113.61519	0.0099
Antas 	2111.68671	0.00988
Antas 	2109.75823	0.00986
Antas 	2107.82975	0.00984
Antas 	2105.90127	0.00983
Antas 	2103.97279	0.00982
Antas 	2102.0443	0.0098
Antas 	2100.11582	0.00978
Antas 	2098.18734	0.00977
Antas 	2096.25886	0.00977
Antas 	2094.33038	0.00977
Antas 	2092.4019	0.00976
Antas 	2090.47342	0.00973
Antas 	2088.54494	0.00971
Antas 	2086.61646	0.00969
Antas 	2084.68798	0.00968
Antas 	2082.75949	0.00964
Antas 	2080.83101	0.00961
Antas 	2078.90253	0.00958
Antas 	2076.97405	0.00956
Antas 	2075.04557	0.00952
Antas 	2073.11709	0.0095
Antas 	2071.18861	0.0095
Antas 	2069.26013	0.0095
Antas 	2067.33165	0.0095
Antas 	2065.40317	0.00948
Antas 	2063.47468	0.00945
Antas 	2061.5462	0.00942
Antas 	2059.61772	0.0094
Antas 	2057.68924	0.00938
Antas 	2055.76076	0.00936
Antas 	2053.83228	0.00933
Antas 	2051.9038	0.00932
Antas 	2049.97532	0.00932
Antas 	2048.04684	0.0093
Antas 	2046.11836	0.00928
Antas 	2044.18987	0.00925
Antas 	2042.26139	0.00923
Antas 	2040.33291	0.00921
Antas 	2038.40443	0.00919
Antas 	2036.47595	0.00916
Antas 	2034.54747	0.00913
Antas 	2032.61899	0.00909
Antas 	2030.69051	0.00906
Antas 	2028.76203	0.00903
Antas 	2026.83355	0.00901
Antas 	2024.90506	0.00898
Antas 	2022.97658	0.00896
Antas 	2021.0481	0.00894
Antas 	2019.11962	0.00892
Antas 	2017.19114	0.00888
Antas 	2015.26266	0.00884
Antas 	2013.33418	0.00881
Antas 	2011.4057	0.00878
Antas 	2009.47722	0.00875
Antas 	2007.54873	0.00872
Antas 	2005.62025	0.0087
Antas 	2003.69177	0.00868
Antas 	2001.76329	0.00867
Antas 	1999.83481	0.00866
Antas 	1997.90633	0.00863
Antas 	1995.97785	0.0086
Antas 	1994.04937	0.00857
Antas 	1992.12089	0.00855
Antas 	1990.19241	0.00852
Antas 	1988.26392	0.00849
Antas 	1986.33544	0.00845
Antas 	1984.40696	0.00841
Antas 	1982.47848	0.00838
Antas 	1980.55	0.00836
Antas 	1978.62152	0.00834
Antas 	1976.69304	0.00831
Antas 	1974.76456	0.00828
Antas 	1972.83608	0.00826
Antas 	1970.9076	0.00825
Antas 	1968.97911	0.00823
Antas 	1967.05063	0.00821
Antas 	1965.12215	0.0082
Antas 	1963.19367	0.00819
Antas 	1961.26519	0.00817
Antas 	1959.33671	0.00815
Antas 	1957.40823	0.00813
Antas 	1955.47975	0.00811
Antas 	1953.55127	0.00808
Antas 	1951.62279	0.00805
Antas 	1949.6943	0.00804
Antas 	1947.76582	0.00803
Antas 	1945.83734	0.00802
Antas 	1943.90886	0.008
Antas 	1941.98038	0.00795
Antas 	1940.0519	0.0079
Antas 	1938.12342	0.00789
Antas 	1936.19494	0.0079
Antas 	1934.26646	0.00789
Antas 	1932.33798	0.00786
Antas 	1930.40949	0.00782
Antas 	1928.48101	0.0078
Antas 	1926.55253	0.0078
Antas 	1924.62405	0.0078
Antas 	1922.69557	0.00778
Antas 	1920.76709	0.00777
Antas 	1918.83861	0.00775
Antas 	1916.91013	0.00771
Antas 	1914.98165	0.00768
Antas 	1913.05317	0.00768
Antas 	1911.12468	0.00769
Antas 	1909.1962	0.00769
Antas 	1907.26772	0.00768
Antas 	1905.33924	0.00766
Antas 	1903.41076	0.00765
Antas 	1901.48228	0.00764
Antas 	1899.5538	0.00763
Antas 	1897.62532	0.00763
Antas 	1895.69684	0.00761
Antas 	1893.76836	0.0076
Antas 	1891.83987	0.00761
Antas 	1889.91139	0.0076
Antas 	1887.98291	0.00756
Antas 	1886.05443	0.00756
Antas 	1884.12595	0.00757
Antas 	1882.19747	0.00759
Antas 	1880.26899	0.00759
Antas 	1878.34051	0.00757
Antas 	1876.41203	0.00757
Antas 	1874.48355	0.00756
Antas 	1872.55506	0.00757
Antas 	1870.62658	0.00759
Antas 	1868.6981	0.00757
Antas 	1866.76962	0.00751
Antas 	1864.84114	0.0075
Antas 	1862.91266	0.00752
Antas 	1860.98418	0.00751
Antas 	1859.0557	0.00748
Antas 	1857.12722	0.00745
Antas 	1855.19873	0.00746
Antas 	1853.27025	0.00747
Antas 	1851.34177	0.00748
Antas 	1849.41329	0.0075
Antas 	1847.48481	0.00752
Antas 	1845.55633	0.00751
Antas 	1843.62785	0.00747
Antas 	1841.69937	0.00747
Antas 	1839.77089	0.0075
Antas 	1837.84241	0.0075
Antas 	1835.91392	0.00751
Antas 	1833.98544	0.00752
Antas 	1832.05696	0.00754
Antas 	1830.12848	0.00752
Antas 	1828.2	0.00752
Antas 	1826.27152	0.00757
Antas 	1824.34304	0.0076
Antas 	1822.41456	0.00759
Antas 	1820.48608	0.00759
Antas 	1818.5576	0.00761
Antas 	1816.62911	0.00764
Antas 	1814.70063	0.00768
Antas 	1812.77215	0.00772
Antas 	1810.84367	0.00774
Antas 	1808.91519	0.00776
Antas 	1806.98671	0.0078
Antas 	1805.05823	0.00789
Antas 	1803.12975	0.00798
Antas 	1801.20127	0.00805
Antas 	1799.27279	0.00811
Antas 	1797.3443	0.0082
Antas 	1795.41582	0.00831
Antas 	1793.48734	0.0084
Antas 	1791.55886	0.00847
Antas 	1789.63038	0.00855
Antas 	1787.7019	0.0087
Antas 	1785.77342	0.00887
Antas 	1783.84494	0.00907
Antas 	1781.91646	0.00929
Antas 	1779.98798	0.00955
Antas 	1778.05949	0.00989
Antas 	1776.13101	0.01028
Antas 	1774.20253	0.01084
Antas 	1772.27405	0.01182
Antas 	1770.34557	0.01321
Antas 	1768.41709	0.0148
Antas 	1766.48861	0.01659
Antas 	1764.56013	0.01848
Antas 	1762.63165	0.02078
Antas 	1760.70317	0.02351
Antas 	1758.77468	0.02584
Antas 	1756.8462	0.02792
Antas 	1754.91772	0.02967
Antas 	1752.98924	0.03088
Antas 	1751.06076	0.03182
Antas 	1749.13228	0.03251
Antas 	1747.2038	0.03289
Antas 	1745.27532	0.0332
Antas 	1743.34684	0.03367
Antas 	1741.41836	0.03447
Antas 	1739.48987	0.03576
Antas 	1737.56139	0.03714
Antas 	1735.63291	0.03835
Antas 	1733.70443	0.03966
Antas 	1731.77595	0.04021
Antas 	1729.84747	0.03974
Antas 	1727.91899	0.03865
Antas 	1725.99051	0.03718
Antas 	1724.06203	0.03537
Antas 	1722.13354	0.03358
Antas 	1720.20506	0.03218
Antas 	1718.27658	0.03073
Antas 	1716.3481	0.02897
Antas 	1714.41962	0.02789
Antas 	1712.49114	0.02735
Antas 	1710.56266	0.02701
Antas 	1708.63418	0.02675
Antas 	1706.7057	0.02655
Antas 	1704.77722	0.02643
Antas 	1702.84873	0.02648
Antas 	1700.92025	0.02671
Antas 	1698.99177	0.02716
Antas 	1697.06329	0.02784
Antas 	1695.13481	0.02882
Antas 	1693.20633	0.02977
Antas 	1691.27785	0.03071
Antas 	1689.34937	0.03186
Antas 	1687.42089	0.03297
Antas 	1685.49241	0.03413
Antas 	1683.56392	0.03601
Antas 	1681.63544	0.03763
Antas 	1679.70696	0.03876
Antas 	1677.77848	0.03988
Antas 	1675.85	0.04123
Antas 	1673.92152	0.04278
Antas 	1671.99304	0.04415
Antas 	1670.06456	0.0458
Antas 	1668.13608	0.04771
Antas 	1666.2076	0.04909
Antas 	1664.27911	0.05039
Antas 	1662.35063	0.05211
Antas 	1660.42215	0.05381
Antas 	1658.49367	0.05512
Antas 	1656.56519	0.05621
Antas 	1654.63671	0.0574
Antas 	1652.70823	0.05946
Antas 	1650.77975	0.06092
Antas 	1648.85127	0.06174
Antas 	1646.92279	0.06305
Antas 	1644.9943	0.06452
Antas 	1643.06582	0.06552
Antas 	1641.13734	0.06643
Antas 	1639.20886	0.06732
Antas 	1637.28038	0.0683
Antas 	1635.3519	0.06975
Antas 	1633.42342	0.07095
Antas 	1631.49494	0.07171
Antas 	1629.56646	0.07246
Antas 	1627.63798	0.07328
Antas 	1625.70949	0.07405
Antas 	1623.78101	0.07483
Antas 	1621.85253	0.07564
Antas 	1619.92405	0.07627
Antas 	1617.99557	0.07686
Antas 	1616.06709	0.07756
Antas 	1614.13861	0.07804
Antas 	1612.21013	0.07823
Antas 	1610.28165	0.07817
Antas 	1608.35317	0.0778
Antas 	1606.42468	0.07717
Antas 	1604.4962	0.07628
Antas 	1602.56772	0.07508
Antas 	1600.63924	0.07357
Antas 	1598.71076	0.07188
Antas 	1596.78228	0.06996
Antas 	1594.8538	0.06773
Antas 	1592.92532	0.06533
Antas 	1590.99684	0.06291
Antas 	1589.06836	0.06049
Antas 	1587.13987	0.05814
Antas 	1585.21139	0.05588
Antas 	1583.28291	0.05369
Antas 	1581.35443	0.05167
Antas 	1579.42595	0.04999
Antas 	1577.49747	0.04826
Antas 	1575.56899	0.04607
Antas 	1573.64051	0.04457
Antas 	1571.71203	0.0437
Antas 	1569.78354	0.04269
Antas 	1567.85506	0.04175
Antas 	1565.92658	0.0412
Antas 	1563.9981	0.04084
Antas 	1562.06962	0.04063
Antas 	1560.14114	0.04055
Antas 	1558.21266	0.04044
Antas 	1556.28418	0.04051
Antas 	1554.3557	0.04071
Antas 	1552.42722	0.04094
Antas 	1550.49873	0.04114
Antas 	1548.57025	0.0413
Antas 	1546.64177	0.04145
Antas 	1544.71329	0.0416
Antas 	1542.78481	0.04168
Antas 	1540.85633	0.04152
Antas 	1538.92785	0.0413
Antas 	1536.99937	0.04122
Antas 	1535.07089	0.04105
Antas 	1533.14241	0.04061
Antas 	1531.21392	0.04014
Antas 	1529.28544	0.03982
Antas 	1527.35696	0.03948
Antas 	1525.42848	0.03917
Antas 	1523.5	0.03901
Antas 	1521.57152	0.03902
Antas 	1519.64304	0.03911
Antas 	1517.71456	0.039
Antas 	1515.78608	0.03854
Antas 	1513.8576	0.03785
Antas 	1511.92911	0.03708
Antas 	1510.00063	0.03629
Antas 	1508.07215	0.03519
Antas 	1506.14367	0.03327
Antas 	1504.21519	0.03223
Antas 	1502.28671	0.03175
Antas 	1500.35823	0.03122
Antas 	1498.42975	0.03051
Antas 	1496.50127	0.02976
Antas 	1494.57279	0.0293
Antas 	1492.6443	0.02912
Antas 	1490.71582	0.02903
Antas 	1488.78734	0.02909
Antas 	1486.85886	0.02943
Antas 	1484.93038	0.02996
Antas 	1483.0019	0.03069
Antas 	1481.07342	0.03176
Antas 	1479.14494	0.03306
Antas 	1477.21646	0.03461
Antas 	1475.28798	0.03664
Antas 	1473.35949	0.03958
Antas 	1471.43101	0.04302
Antas 	1469.50253	0.04541
Antas 	1467.57405	0.04718
Antas 	1465.64557	0.04902
Antas 	1463.71709	0.05074
Antas 	1461.78861	0.05186
Antas 	1459.86013	0.0527
Antas 	1457.93165	0.05399
Antas 	1456.00317	0.05576
Antas 	1454.07468	0.05682
Antas 	1452.1462	0.05755
Antas 	1450.21772	0.05833
Antas 	1448.28924	0.05926
Antas 	1446.36076	0.06019
Antas 	1444.43228	0.06088
Antas 	1442.5038	0.06138
Antas 	1440.57532	0.06172
Antas 	1438.64684	0.06189
Antas 	1436.71836	0.0619
Antas 	1434.78987	0.06182
Antas 	1432.86139	0.06173
Antas 	1430.93291	0.06159
Antas 	1429.00443	0.06137
Antas 	1427.07595	0.0612
Antas 	1425.14747	0.06103
Antas 	1423.21899	0.06084
Antas 	1421.29051	0.0606
Antas 	1419.36203	0.06022
Antas 	1417.43354	0.05966
Antas 	1415.50506	0.05909
Antas 	1413.57658	0.05844
Antas 	1411.6481	0.05764
Antas 	1409.71962	0.05676
Antas 	1407.79114	0.05593
Antas 	1405.86266	0.05514
Antas 	1403.93418	0.05444
Antas 	1402.0057	0.05396
Antas 	1400.07722	0.05362
Antas 	1398.14873	0.05339
Antas 	1396.22025	0.05331
Antas 	1394.29177	0.05338
Antas 	1392.36329	0.05359
Antas 	1390.43481	0.05394
Antas 	1388.50633	0.05453
Antas 	1386.57785	0.0554
Antas 	1384.64937	0.05635
Antas 	1382.72089	0.05726
Antas 	1380.79241	0.05815
Antas 	1378.86392	0.05897
Antas 	1376.93544	0.05967
Antas 	1375.00696	0.06034
Antas 	1373.07848	0.06097
Antas 	1371.15	0.06139
Antas 	1369.22152	0.06158
Antas 	1367.29304	0.06156
Antas 	1365.36456	0.06137
Antas 	1363.43608	0.06105
Antas 	1361.5076	0.06066
Antas 	1359.57911	0.06041
Antas 	1357.65063	0.06032
Antas 	1355.72215	0.06033
Antas 	1353.79367	0.0604
Antas 	1351.86519	0.06049
Antas 	1349.93671	0.06064
Antas 	1348.00823	0.06088
Antas 	1346.07975	0.06126
Antas 	1344.15127	0.06175
Antas 	1342.22279	0.06232
Antas 	1340.2943	0.06294
Antas 	1338.36582	0.06347
Antas 	1336.43734	0.06377
Antas 	1334.50886	0.06386
Antas 	1332.58038	0.06382
Antas 	1330.6519	0.0637
Antas 	1328.72342	0.0636
Antas 	1326.79494	0.06359
Antas 	1324.86646	0.06368
Antas 	1322.93798	0.06383
Antas 	1321.00949	0.06397
Antas 	1319.08101	0.06398
Antas 	1317.15253	0.06378
Antas 	1315.22405	0.06335
Antas 	1313.29557	0.06271
Antas 	1311.36709	0.06195
Antas 	1309.43861	0.06113
Antas 	1307.51013	0.06027
Antas 	1305.58165	0.05942
Antas 	1303.65317	0.05861
Antas 	1301.72468	0.05781
Antas 	1299.7962	0.05703
Antas 	1297.86772	0.0563
Antas 	1295.93924	0.05564
Antas 	1294.01076	0.05506
Antas 	1292.08228	0.05461
Antas 	1290.1538	0.05435
Antas 	1288.22532	0.05432
Antas 	1286.29684	0.05449
Antas 	1284.36835	0.0548
Antas 	1282.43987	0.05514
Antas 	1280.51139	0.05545
Antas 	1278.58291	0.05571
Antas 	1276.65443	0.05599
Antas 	1274.72595	0.0564
Antas 	1272.79747	0.05699
Antas 	1270.86899	0.05785
Antas 	1268.94051	0.05902
Antas 	1267.01203	0.0605
Antas 	1265.08354	0.06228
Antas 	1263.15506	0.06426
Antas 	1261.22658	0.06633
Antas 	1259.2981	0.06833
Antas 	1257.36962	0.07005
Antas 	1255.44114	0.07138
Antas 	1253.51266	0.07228
Antas 	1251.58418	0.07278
Antas 	1249.6557	0.07292
Antas 	1247.72722	0.07277
Antas 	1245.79873	0.07235
Antas 	1243.87025	0.07165
Antas 	1241.94177	0.07073
Antas 	1240.01329	0.06965
Antas 	1238.08481	0.06846
Antas 	1236.15633	0.06719
Antas 	1234.22785	0.06584
Antas 	1232.29937	0.06438
Antas 	1230.37089	0.06285
Antas 	1228.44241	0.06133
Antas 	1226.51392	0.05988
Antas 	1224.58544	0.05853
Antas 	1222.65696	0.05735
Antas 	1220.72848	0.05635
Antas 	1218.8	0.05556
Antas 	1216.87152	0.05494
Antas 	1214.94304	0.0545
Antas 	1213.01456	0.05423
Antas 	1211.08608	0.05411
Antas 	1209.1576	0.05413
Antas 	1207.22911	0.0542
Antas 	1205.30063	0.05419
Antas 	1203.37215	0.054
Antas 	1201.44367	0.05361
Antas 	1199.51519	0.05303
Antas 	1197.58671	0.05231
Antas 	1195.65823	0.05152
Antas 	1193.72975	0.05075
Antas 	1191.80127	0.05012
Antas 	1189.87279	0.0498
Antas 	1187.9443	0.04985
Antas 	1186.01582	0.05029
Antas 	1184.08734	0.05116
Antas 	1182.15886	0.05249
Antas 	1180.23038	0.05423
Antas 	1178.3019	0.05637
Antas 	1176.37342	0.05892
Antas 	1174.44494	0.06188
Antas 	1172.51646	0.06519
Antas 	1170.58798	0.06872
Antas 	1168.65949	0.07224
Antas 	1166.73101	0.07544
Antas 	1164.80253	0.07806
Antas 	1162.87405	0.08001
Antas 	1160.94557	0.08138
Antas 	1159.01709	0.08233
Antas 	1157.08861	0.08302
Antas 	1155.16013	0.08357
Antas 	1153.23165	0.08401
Antas 	1151.30317	0.08436
Antas 	1149.37468	0.08452
Antas 	1147.4462	0.08435
Antas 	1145.51772	0.08376
Antas 	1143.58924	0.0828
Antas 	1141.66076	0.08164
Antas 	1139.73228	0.08046
Antas 	1137.8038	0.07948
Antas 	1135.87532	0.07884
Antas 	1133.94684	0.07862
Antas 	1132.01835	0.07889
Antas 	1130.08987	0.07966
Antas 	1128.16139	0.08095
Antas 	1126.23291	0.08273
Antas 	1124.30443	0.08493
Antas 	1122.37595	0.08758
Antas 	1120.44747	0.09082
Antas 	1118.51899	0.0947
Antas 	1116.59051	0.09913
Antas 	1114.66203	0.1038
Antas 	1112.73354	0.10836
Antas 	1110.80506	0.11252
Antas 	1108.87658	0.11611
Antas 	1106.9481	0.11905
Antas 	1105.01962	0.12131
Antas 	1103.09114	0.12299
Antas 	1101.16266	0.12427
Antas 	1099.23418	0.12523
Antas 	1097.3057	0.12579
Antas 	1095.37722	0.12597
Antas 	1093.44873	0.12583
Antas 	1091.52025	0.1255
Antas 	1089.59177	0.12519
Antas 	1087.66329	0.12514
Antas 	1085.73481	0.12555
Antas 	1083.80633	0.12665
Antas 	1081.87785	0.1285
Antas 	1079.94937	0.13091
Antas 	1078.02089	0.13354
Antas 	1076.09241	0.13614
Antas 	1074.16392	0.13867
Antas 	1072.23544	0.14115
Antas 	1070.30696	0.14359
Antas 	1068.37848	0.14609
Antas 	1066.45	0.14885
Antas 	1064.52152	0.15191
Antas 	1062.59304	0.15507
Antas 	1060.66456	0.15804
Antas 	1058.73608	0.16079
Antas 	1056.8076	0.1634
Antas 	1054.87911	0.16587
Antas 	1052.95063	0.16815
Antas 	1051.02215	0.17024
Antas 	1049.09367	0.1721
Antas 	1047.16519	0.17374
Antas 	1045.23671	0.17527
Antas 	1043.30823	0.17698
Antas 	1041.37975	0.1792
Antas 	1039.45127	0.18206
Antas 	1037.52279	0.18529
Antas 	1035.5943	0.18834
Antas 	1033.66582	0.19069
Antas 	1031.73734	0.19207
Antas 	1029.80886	0.19253
Antas 	1027.88038	0.19225
Antas 	1025.9519	0.19139
Antas 	1024.02342	0.19014
Antas 	1022.09494	0.18868
Antas 	1020.16646	0.18708
Antas 	1018.23798	0.18538
Antas 	1016.30949	0.18369
Antas 	1014.38101	0.18204
Antas 	1012.45253	0.1804
Antas 	1010.52405	0.17864
Antas 	1008.59557	0.17651
Antas 	1006.66709	0.17374
Antas 	1004.73861	0.17025
Antas 	1002.81013	0.16625
Antas 	1000.88165	0.1621
Antas 	998.95316	0.15825
Antas 	997.02468	0.15507
Antas 	995.0962	0.15273
Antas 	993.16772	0.15109
Antas 	991.23924	0.14979
Antas 	989.31076	0.14846
Antas 	987.38228	0.14676
Antas 	985.4538	0.14449
Antas 	983.52532	0.14165
Antas 	981.59684	0.13843
Antas 	979.66835	0.13513
Antas 	977.73987	0.13199
Antas 	975.81139	0.12913
Antas 	973.88291	0.1266
Antas 	971.95443	0.12437
Antas 	970.02595	0.12235
Antas 	968.09747	0.12048
Antas 	966.16899	0.11872
Antas 	964.24051	0.11702
Antas 	962.31203	0.11529
Antas 	960.38354	0.11346
Antas 	958.45506	0.11142
Antas 	956.52658	0.10909
Antas 	954.5981	0.10644
Antas 	952.66962	0.10346
Antas 	950.74114	0.10014
Antas 	948.81266	0.09662
Antas 	946.88418	0.09313
Antas 	944.9557	0.08983
Antas 	943.02722	0.08684
Antas 	941.09873	0.08424
Antas 	939.17025	0.08201
Antas 	937.24177	0.0801
Antas 	935.31329	0.07848
Antas 	933.38481	0.07716
Antas 	931.45633	0.07611
Antas 	929.52785	0.07526
Antas 	927.59937	0.07457
Antas 	925.67089	0.07401
Antas 	923.74241	0.07352
Antas 	921.81392	0.0731
Antas 	919.88544	0.07274
Antas 	917.95696	0.07244
Antas 	916.02848	0.07219
Antas 	914.1	0.07202
Antas 	912.17152	0.07201
Antas 	910.24304	0.07222
Antas 	908.31456	0.07276
Antas 	906.38608	0.07373
Antas 	904.4576	0.07514
Antas 	902.52911	0.07686
Antas 	900.60063	0.07858
Antas 	898.67215	0.07989
Antas 	896.74367	0.08049
Antas 	894.81519	0.08031
Antas 	892.88671	0.07942
Antas 	890.95823	0.07801
Antas 	889.02975	0.07631
Antas 	887.10127	0.07461
Antas 	885.17279	0.07309
Antas 	883.2443	0.07181
Antas 	881.31582	0.07077
Antas 	879.38734	0.07
Antas 	877.45886	0.06945
Antas 	875.53038	0.06897
Antas 	873.6019	0.06855
Antas 	871.67342	0.06823
Antas 	869.74494	0.0681
Antas 	867.81646	0.06821
Antas 	865.88798	0.06862
Antas 	863.95949	0.06935
Antas 	862.03101	0.0703
Antas 	860.10253	0.07127
Antas 	858.17405	0.07205
Antas 	856.24557	0.07254
Antas 	854.31709	0.07269
Antas 	852.38861	0.07252
Antas 	850.46013	0.07215
Antas 	848.53165	0.07185
Antas 	846.60316	0.07181
Antas 	844.67468	0.07207
Antas 	842.7462	0.0726
Antas 	840.81772	0.07341
Antas 	838.88924	0.07446
Antas 	836.96076	0.0755
Antas 	835.03228	0.07623
Antas 	833.1038	0.07653
Antas 	831.17532	0.07658
Antas 	829.24684	0.07656
Antas 	827.31835	0.07651
Antas 	825.38987	0.07642
Antas 	823.46139	0.07635
Antas 	821.53291	0.07631
Antas 	819.60443	0.07625
Antas 	817.67595	0.07616
Antas 	815.74747	0.07605
Antas 	813.81899	0.07597
Antas 	811.89051	0.07592
Antas 	809.96203	0.07592
Antas 	808.03354	0.07598
Antas 	806.10506	0.0761
Antas 	804.17658	0.07629
Antas 	802.2481	0.07652
Antas 	800.31962	0.07673
Antas 	798.39114	0.0769
Antas 	796.46266	0.07709
Antas 	794.53418	0.07737
Antas 	792.6057	0.07778
Antas 	790.67722	0.07826
Antas 	788.74873	0.07882
Antas 	786.82025	0.07944
Antas 	784.89177	0.08011
Antas 	782.96329	0.08082
Antas 	781.03481	0.08149
Antas 	779.10633	0.08208
Antas 	777.17785	0.08257
Antas 	775.24937	0.08302
Antas 	773.32089	0.08351
Antas 	771.39241	0.08404
Antas 	769.46392	0.08453
Antas 	767.53544	0.08498
Antas 	765.60696	0.08543
Antas 	763.67848	0.08589
Antas 	761.75	0.08635
Antas 	759.82152	0.08677
Antas 	757.89304	0.08716
Antas 	755.96456	0.0875
Antas 	754.03608	0.08781
Antas 	752.1076	0.08821
Antas 	750.17911	0.08873
Antas 	748.25063	0.08925
Antas 	746.32215	0.08976
Antas 	744.39367	0.09035
Antas 	742.46519	0.09109
Antas 	740.53671	0.09192
Antas 	738.60823	0.09277
Antas 	736.67975	0.09371
Antas 	734.75127	0.0948
Antas 	732.82279	0.09598
Antas 	730.8943	0.0972
Antas 	728.96582	0.09841
Antas 	727.03734	0.09962
Antas 	725.10886	0.1008
Antas 	723.18038	0.10186
Antas 	721.2519	0.1028
Antas 	719.32342	0.1037
Antas 	717.39494	0.10446
Antas 	715.46646	0.10501
Antas 	713.53797	0.10555
Antas 	711.60949	0.10615
Antas 	709.68101	0.10673
Antas 	707.75253	0.10735
Antas 	705.82405	0.10804
Antas 	703.89557	0.10871
Antas 	701.96709	0.10936
Antas 	700.03861	0.10998
Antas 	698.11013	0.1105
Antas 	696.18165	0.11098
Antas 	694.25316	0.11148
Antas 	692.32468	0.11194
Antas 	690.3962	0.11236
Antas 	688.46772	0.11294
Antas 	686.53924	0.11373
Antas 	684.61076	0.11459
Antas 	682.68228	0.11556
Antas 	680.7538	0.11692
Antas 	678.82532	0.11864
Antas 	676.89684	0.12053
Antas 	674.96835	0.12244
Antas 	673.03987	0.12416
Antas 	671.11139	0.12563
Antas 	669.18291	0.12749
Antas 	667.25443	0.12925
Antas 	665.32595	0.12982
Antas 	663.39747	0.13035
Antas 	661.46899	0.13108
Antas 	659.54051	0.13192
Antas 	657.61203	0.13278
Antas 	655.68354	0.13349
Antas 	653.75506	0.1342
Antas 	651.82658	0.13475
Antas 	649.8981	0.13494
Denmark	3997.74114	-0.00248
Denmark	3995.81266	-0.00249
Denmark	3993.88418	-0.00252
Denmark	3991.9557	-0.00255
Denmark	3990.02722	-0.00254
Denmark	3988.09874	-0.00253
Denmark	3986.17025	-0.00253
Denmark	3984.24177	-0.00253
Denmark	3982.31329	-0.00252
Denmark	3980.38481	-0.00252
Denmark	3978.45633	-0.00255
Denmark	3976.52785	-0.00256
Denmark	3974.59937	-0.00256
Denmark	3972.67089	-0.00255
Denmark	3970.74241	-0.00253
