Cultivar	IncubationDays 	Wavelenght	Absorbance
Narrikup	42	1733.70443	0.0275
Narrikup	42	1731.77595	0.02909
Narrikup	42	1729.84747	0.02903
Narrikup	42	1727.91899	0.02816
Narrikup	42	1725.99051	0.02681
Narrikup	42	1724.06203	0.02508
Narrikup	42	1722.13354	0.02333
Narrikup	42	1720.20506	0.02189
Narrikup	42	1718.27658	0.02046
Narrikup	42	1716.3481	0.01908
Narrikup	42	1714.41962	0.01841
Narrikup	42	1712.49114	0.01806
Narrikup	42	1710.56266	0.01775
Narrikup	42	1708.63418	0.01746
Narrikup	42	1706.7057	0.01727
Narrikup	42	1704.77722	0.01721
Narrikup	42	1702.84873	0.01719
Narrikup	42	1700.92025	0.0173
Narrikup	42	1698.99177	0.01773
Narrikup	42	1697.06329	0.01845
Narrikup	42	1695.13481	0.01943
Narrikup	42	1693.20633	0.02019
Narrikup	42	1691.27785	0.02082
Narrikup	42	1689.34937	0.02164
Narrikup	42	1687.42089	0.02241
Narrikup	42	1685.49241	0.02322
Narrikup	42	1683.56392	0.02479
Narrikup	42	1681.63544	0.02607
Narrikup	42	1679.70696	0.02681
Narrikup	42	1677.77848	0.02751
Narrikup	42	1675.85	0.02847
Narrikup	42	1673.92152	0.02968
Narrikup	42	1671.99304	0.03072
Narrikup	42	1670.06456	0.03205
Narrikup	42	1668.13608	0.03373
Narrikup	42	1666.2076	0.03479
Narrikup	42	1664.27911	0.03573
Narrikup	42	1662.35063	0.03715
Narrikup	42	1660.42215	0.03855
Narrikup	42	1658.49367	0.03949
Narrikup	42	1656.56519	0.04016
Narrikup	42	1654.63671	0.04098
Narrikup	42	1652.70823	0.04293
Narrikup	42	1650.77975	0.04415
Narrikup	42	1648.85127	0.04463
Narrikup	42	1646.92279	0.04581
Narrikup	42	1644.9943	0.04725
Narrikup	42	1643.06582	0.04805
Narrikup	42	1641.13734	0.04872
Narrikup	42	1639.20886	0.04937
Narrikup	42	1637.28038	0.0502
Narrikup	42	1635.3519	0.05177
Narrikup	42	1633.42342	0.05306
Narrikup	42	1631.49494	0.05373
Narrikup	42	1629.56646	0.05441
Narrikup	42	1627.63798	0.05526
Narrikup	42	1625.70949	0.05607
Narrikup	42	1623.78101	0.05692
Narrikup	42	1621.85253	0.05784
Narrikup	42	1619.92405	0.05844
Narrikup	42	1617.99557	0.059
Narrikup	42	1616.06709	0.05987
Narrikup	42	1614.13861	0.06049
Narrikup	42	1612.21013	0.06073
Narrikup	42	1610.28165	0.06084
Narrikup	42	1608.35317	0.06084
Narrikup	42	1606.42468	0.06063
Narrikup	42	1604.4962	0.06016
Narrikup	42	1602.56772	0.05943
Narrikup	42	1600.63924	0.05847
Narrikup	42	1598.71076	0.05732
Narrikup	42	1596.78228	0.05593
Narrikup	42	1594.8538	0.05425
Narrikup	42	1592.92532	0.05241
Narrikup	42	1590.99684	0.05051
Narrikup	42	1589.06836	0.0485
Narrikup	42	1587.13987	0.04645
Narrikup	42	1585.21139	0.04439
Narrikup	42	1583.28291	0.04233
Narrikup	42	1581.35443	0.04035
Narrikup	42	1579.42595	0.03861
Narrikup	42	1577.49747	0.03683
Narrikup	42	1575.56899	0.03468
Narrikup	42	1573.64051	0.03315
Narrikup	42	1571.71203	0.03208
Narrikup	42	1569.78354	0.03086
Narrikup	42	1567.85506	0.02975
Narrikup	42	1565.92658	0.02904
Narrikup	42	1563.9981	0.02845
Narrikup	42	1562.06962	0.02792
Narrikup	42	1560.14114	0.02748
Narrikup	42	1558.21266	0.02732
Narrikup	42	1556.28418	0.02729
Narrikup	42	1554.3557	0.02718
Narrikup	42	1552.42722	0.02708
Narrikup	42	1550.49873	0.02702
Narrikup	42	1548.57025	0.02697
Narrikup	42	1546.64177	0.02685
Narrikup	42	1544.71329	0.02666
Narrikup	42	1542.78481	0.02644
Narrikup	42	1540.85633	0.02629
Narrikup	42	1538.92785	0.02611
Narrikup	42	1536.99937	0.0258
Narrikup	42	1535.07089	0.02541
Narrikup	42	1533.14241	0.02496
Narrikup	42	1531.21392	0.02453
Narrikup	42	1529.28544	0.02411
Narrikup	42	1527.35696	0.02368
Narrikup	42	1525.42848	0.0233
Narrikup	42	1523.5	0.02299
Narrikup	42	1521.57152	0.02273
Narrikup	42	1519.64304	0.02254
Narrikup	42	1517.71456	0.02228
Narrikup	42	1515.78608	0.02192
Narrikup	42	1513.8576	0.02147
Narrikup	42	1511.92911	0.02092
Narrikup	42	1510.00063	0.02029
Narrikup	42	1508.07215	0.01956
Narrikup	42	1506.14367	0.0188
Narrikup	42	1504.21519	0.01839
Narrikup	42	1502.28671	0.01805
Narrikup	42	1500.35823	0.01768
Narrikup	42	1498.42975	0.01734
Narrikup	42	1496.50127	0.01711
Narrikup	42	1494.57279	0.01695
Narrikup	42	1492.6443	0.01679
Narrikup	42	1490.71582	0.01674
Narrikup	42	1488.78734	0.01698
Narrikup	42	1486.85886	0.01737
Narrikup	42	1484.93038	0.01772
Narrikup	42	1483.0019	0.01816
Narrikup	42	1481.07342	0.01882
Narrikup	42	1479.14494	0.01961
Narrikup	42	1477.21646	0.02049
Narrikup	42	1475.28798	0.02169
Narrikup	42	1473.35949	0.02381
Narrikup	42	1471.43101	0.02664
Narrikup	42	1469.50253	0.02856
Narrikup	42	1467.57405	0.02989
Narrikup	42	1465.64557	0.03134
Narrikup	42	1463.71709	0.03274
Narrikup	42	1461.78861	0.03351
Narrikup	42	1459.86013	0.03394
Narrikup	42	1457.93165	0.0348
Narrikup	42	1456.00317	0.03629
Narrikup	42	1454.07468	0.03707
Narrikup	42	1452.1462	0.03749
Narrikup	42	1450.21772	0.03797
Narrikup	42	1448.28924	0.03869
Narrikup	42	1446.36076	0.03957
Narrikup	42	1444.43228	0.0404
Narrikup	42	1442.5038	0.04117
Narrikup	42	1440.57532	0.04191
Narrikup	42	1438.64684	0.04261
Narrikup	42	1436.71836	0.04357
Narrikup	42	1434.78987	0.04456
Narrikup	42	1432.86139	0.04517
Narrikup	42	1430.93291	0.0457
Narrikup	42	1429.00443	0.0462
Narrikup	42	1427.07595	0.04651
Narrikup	42	1425.14747	0.04665
Narrikup	42	1423.21899	0.04672
Narrikup	42	1421.29051	0.04668
Narrikup	42	1419.36203	0.04652
Narrikup	42	1417.43354	0.04622
Narrikup	42	1415.50506	0.04572
Narrikup	42	1413.57658	0.04504
Narrikup	42	1411.6481	0.04418
Narrikup	42	1409.71962	0.04323
Narrikup	42	1407.79114	0.0423
Narrikup	42	1405.86266	0.0414
Narrikup	42	1403.93418	0.0405
Narrikup	42	1402.0057	0.03973
Narrikup	42	1400.07722	0.03904
Narrikup	42	1398.14873	0.03838
Narrikup	42	1396.22025	0.03786
Narrikup	42	1394.29177	0.03749
Narrikup	42	1392.36329	0.03725
Narrikup	42	1390.43481	0.03715
Narrikup	42	1388.50633	0.03724
Narrikup	42	1386.57785	0.03762
Narrikup	42	1384.64937	0.03811
Narrikup	42	1382.72089	0.03862
Narrikup	42	1380.79241	0.0392
Narrikup	42	1378.86392	0.03976
Narrikup	42	1376.93544	0.04025
Narrikup	42	1375.00696	0.04077
Narrikup	42	1373.07848	0.04132
Narrikup	42	1371.15	0.04168
Narrikup	42	1369.22152	0.04189
Narrikup	42	1367.29304	0.042
Narrikup	42	1365.36456	0.042
Narrikup	42	1363.43608	0.04194
Narrikup	42	1361.5076	0.0419
Narrikup	42	1359.57911	0.04192
Narrikup	42	1357.65063	0.04196
Narrikup	42	1355.72215	0.04201
Narrikup	42	1353.79367	0.04205
Narrikup	42	1351.86519	0.04212
Narrikup	42	1349.93671	0.04225
Narrikup	42	1348.00823	0.04246
Narrikup	42	1346.07975	0.0428
Narrikup	42	1344.15127	0.04324
Narrikup	42	1342.22279	0.04375
Narrikup	42	1340.2943	0.04434
Narrikup	42	1338.36582	0.045
Narrikup	42	1336.43734	0.04549
Narrikup	42	1334.50886	0.04575
Narrikup	42	1332.58038	0.04587
Narrikup	42	1330.6519	0.0459
Narrikup	42	1328.72342	0.04595
Narrikup	42	1326.79494	0.0461
Narrikup	42	1324.86646	0.04636
Narrikup	42	1322.93798	0.04668
Narrikup	42	1321.00949	0.04696
Narrikup	42	1319.08101	0.0471
Narrikup	42	1317.15253	0.04701
Narrikup	42	1315.22405	0.04668
Narrikup	42	1313.29557	0.04612
Narrikup	42	1311.36709	0.04536
Narrikup	42	1309.43861	0.04451
Narrikup	42	1307.51013	0.04361
Narrikup	42	1305.58165	0.04268
Narrikup	42	1303.65317	0.04178
Narrikup	42	1301.72468	0.04092
Narrikup	42	1299.7962	0.04012
Narrikup	42	1297.86772	0.03938
Narrikup	42	1295.93924	0.03871
Narrikup	42	1294.01076	0.03817
Narrikup	42	1292.08228	0.03775
Narrikup	42	1290.1538	0.03747
Narrikup	42	1288.22532	0.03733
Narrikup	42	1286.29684	0.03734
Narrikup	42	1284.36835	0.03744
Narrikup	42	1282.43987	0.03755
Narrikup	42	1280.51139	0.03759
Narrikup	42	1278.58291	0.03756
Narrikup	42	1276.65443	0.03755
Narrikup	42	1274.72595	0.0376
Narrikup	42	1272.79747	0.03775
Narrikup	42	1270.86899	0.03802
Narrikup	42	1268.94051	0.03839
Narrikup	42	1267.01203	0.03881
Narrikup	42	1265.08354	0.03928
Narrikup	42	1263.15506	0.03981
Narrikup	42	1261.22658	0.04038
Narrikup	42	1259.2981	0.04095
Narrikup	42	1257.36962	0.04148
Narrikup	42	1255.44114	0.04198
Narrikup	42	1253.51266	0.04245
Narrikup	42	1251.58418	0.04288
Narrikup	42	1249.6557	0.04321
Narrikup	42	1247.72722	0.04344
Narrikup	42	1245.79873	0.04354
Narrikup	42	1243.87025	0.0435
Narrikup	42	1241.94177	0.04335
Narrikup	42	1240.01329	0.04309
Narrikup	42	1238.08481	0.04275
Narrikup	42	1236.15633	0.04232
Narrikup	42	1234.22785	0.04182
Narrikup	42	1232.29937	0.04123
Narrikup	42	1230.37089	0.04057
Narrikup	42	1228.44241	0.03988
Narrikup	42	1226.51392	0.03921
Narrikup	42	1224.58544	0.03859
Narrikup	42	1222.65696	0.03804
Narrikup	42	1220.72848	0.03758
Narrikup	42	1218.8	0.0372
Narrikup	42	1216.87152	0.03689
Narrikup	42	1214.94304	0.03664
Narrikup	42	1213.01456	0.03645
Narrikup	42	1211.08608	0.03637
Narrikup	42	1209.1576	0.03637
Narrikup	42	1207.22911	0.03636
Narrikup	42	1205.30063	0.03627
Narrikup	42	1203.37215	0.03603
Narrikup	42	1201.44367	0.03563
Narrikup	42	1199.51519	0.03509
Narrikup	42	1197.58671	0.03445
Narrikup	42	1195.65823	0.03379
Narrikup	42	1193.72975	0.0332
Narrikup	42	1191.80127	0.03274
Narrikup	42	1189.87279	0.03248
Narrikup	42	1187.9443	0.03248
Narrikup	42	1186.01582	0.03279
Narrikup	42	1184.08734	0.03343
Narrikup	42	1182.15886	0.03438
Narrikup	42	1180.23038	0.03568
Narrikup	42	1178.3019	0.03738
Narrikup	42	1176.37342	0.03948
Narrikup	42	1174.44494	0.04199
Narrikup	42	1172.51646	0.04485
Narrikup	42	1170.58798	0.04791
Narrikup	42	1168.65949	0.05097
Narrikup	42	1166.73101	0.05378
Narrikup	42	1164.80253	0.05612
Narrikup	42	1162.87405	0.05792
Narrikup	42	1160.94557	0.05922
Narrikup	42	1159.01709	0.06012
Narrikup	42	1157.08861	0.0608
Narrikup	42	1155.16013	0.06135
Narrikup	42	1153.23165	0.06186
Narrikup	42	1151.30317	0.06233
Narrikup	42	1149.37468	0.0627
Narrikup	42	1147.4462	0.06286
Narrikup	42	1145.51772	0.06277
Narrikup	42	1143.58924	0.06243
Narrikup	42	1141.66076	0.06195
Narrikup	42	1139.73228	0.06149
Narrikup	42	1137.8038	0.06123
Narrikup	42	1135.87532	0.06123
Narrikup	42	1133.94684	0.06151
Narrikup	42	1132.01835	0.06212
Narrikup	42	1130.08987	0.06318
Narrikup	42	1128.16139	0.06472
Narrikup	42	1126.23291	0.06666
Narrikup	42	1124.30443	0.06892
Narrikup	42	1122.37595	0.07157
Narrikup	42	1120.44747	0.07468
Narrikup	42	1118.51899	0.07834
Narrikup	42	1116.59051	0.08248
Narrikup	42	1114.66203	0.08685
Narrikup	42	1112.73354	0.09114
Narrikup	42	1110.80506	0.09514
Narrikup	42	1108.87658	0.09877
Narrikup	42	1106.9481	0.10195
Narrikup	42	1105.01962	0.10461
Narrikup	42	1103.09114	0.10675
Narrikup	42	1101.16266	0.10841
Narrikup	42	1099.23418	0.10966
Narrikup	42	1097.3057	0.11052
Narrikup	42	1095.37722	0.11094
Narrikup	42	1093.44873	0.11093
Narrikup	42	1091.52025	0.11065
Narrikup	42	1089.59177	0.11035
Narrikup	42	1087.66329	0.11027
Narrikup	42	1085.73481	0.11059
Narrikup	42	1083.80633	0.11149
Narrikup	42	1081.87785	0.11305
Narrikup	42	1079.94937	0.11509
Narrikup	42	1078.02089	0.11738
Narrikup	42	1076.09241	0.11972
Narrikup	42	1074.16392	0.12203
Narrikup	42	1072.23544	0.12431
Narrikup	42	1070.30696	0.12665
Narrikup	42	1068.37848	0.12916
Narrikup	42	1066.45	0.13182
Narrikup	42	1064.52152	0.13456
Narrikup	42	1062.59304	0.1372
Narrikup	42	1060.66456	0.13955
Narrikup	42	1058.73608	0.14149
Narrikup	42	1056.8076	0.14303
Narrikup	42	1054.87911	0.1442
Narrikup	42	1052.95063	0.14504
Narrikup	42	1051.02215	0.14561
Narrikup	42	1049.09367	0.14596
Narrikup	42	1047.16519	0.14623
Narrikup	42	1045.23671	0.14668
Narrikup	42	1043.30823	0.14762
Narrikup	42	1041.37975	0.14927
Narrikup	42	1039.45127	0.15165
Narrikup	42	1037.52279	0.15447
Narrikup	42	1035.5943	0.15727
Narrikup	42	1033.66582	0.15967
Narrikup	42	1031.73734	0.16146
Narrikup	42	1029.80886	0.16264
Narrikup	42	1027.88038	0.16334
Narrikup	42	1025.9519	0.16369
Narrikup	42	1024.02342	0.16375
Narrikup	42	1022.09494	0.16352
Narrikup	42	1020.16646	0.16307
Narrikup	42	1018.23798	0.16247
Narrikup	42	1016.30949	0.16177
Narrikup	42	1014.38101	0.16103
Narrikup	42	1012.45253	0.1603
Narrikup	42	1010.52405	0.15952
Narrikup	42	1008.59557	0.15846
Narrikup	42	1006.66709	0.1569
Narrikup	42	1004.73861	0.15469
Narrikup	42	1002.81013	0.15183
Narrikup	42	1000.88165	0.14855
Narrikup	42	998.95316	0.14522
Narrikup	42	997.02468	0.14222
Narrikup	42	995.0962	0.13968
Narrikup	42	993.16772	0.1376
Narrikup	42	991.23924	0.13583
Narrikup	42	989.31076	0.13418
Narrikup	42	987.38228	0.13239
Narrikup	42	985.4538	0.1302
Narrikup	42	983.52532	0.12754
Narrikup	42	981.59684	0.12455
Narrikup	42	979.66835	0.1215
Narrikup	42	977.73987	0.11863
Narrikup	42	975.81139	0.11614
Narrikup	42	973.88291	0.11409
Narrikup	42	971.95443	0.1125
Narrikup	42	970.02595	0.11133
Narrikup	42	968.09747	0.11048
Narrikup	42	966.16899	0.1098
Narrikup	42	964.24051	0.1092
Narrikup	42	962.31203	0.10854
Narrikup	42	960.38354	0.10772
Narrikup	42	958.45506	0.10658
Narrikup	42	956.52658	0.10501
Narrikup	42	954.5981	0.10291
Narrikup	42	952.66962	0.10027
Narrikup	42	950.74114	0.09713
Narrikup	42	948.81266	0.09365
Narrikup	42	946.88418	0.09001
Narrikup	42	944.9557	0.0864
Narrikup	42	943.02722	0.08298
Narrikup	42	941.09873	0.07985
Narrikup	42	939.17025	0.07701
Narrikup	42	937.24177	0.07445
Narrikup	42	935.31329	0.07213
Narrikup	42	933.38481	0.07004
Narrikup	42	931.45633	0.06819
Narrikup	42	929.52785	0.06657
Narrikup	42	927.59937	0.06515
Narrikup	42	925.67089	0.06395
Narrikup	42	923.74241	0.06292
Narrikup	42	921.81392	0.06204
Narrikup	42	919.88544	0.06124
Narrikup	42	917.95696	0.06051
Narrikup	42	916.02848	0.05986
Narrikup	42	914.1	0.05937
Narrikup	42	912.17152	0.05908
Narrikup	42	910.24304	0.05899
Narrikup	42	908.31456	0.05912
Narrikup	42	906.38608	0.05956
Narrikup	42	904.4576	0.06037
Narrikup	42	902.52911	0.06146
Narrikup	42	900.60063	0.06259
Narrikup	42	898.67215	0.06352
Narrikup	42	896.74367	0.06405
Narrikup	42	894.81519	0.06403
Narrikup	42	892.88671	0.06345
Narrikup	42	890.95823	0.06245
Narrikup	42	889.02975	0.06122
Narrikup	42	887.10127	0.05993
Narrikup	42	885.17279	0.05868
Narrikup	42	883.2443	0.05755
Narrikup	42	881.31582	0.05662
Narrikup	42	879.38734	0.05589
Narrikup	42	877.45886	0.05531
Narrikup	42	875.53038	0.05482
Narrikup	42	873.6019	0.05443
Narrikup	42	871.67342	0.05418
Narrikup	42	869.74494	0.05406
Narrikup	42	867.81646	0.05403
Narrikup	42	865.88798	0.05407
Narrikup	42	863.95949	0.05419
Narrikup	42	862.03101	0.05447
Narrikup	42	860.10253	0.05492
Narrikup	42	858.17405	0.05539
Narrikup	42	856.24557	0.0557
Narrikup	42	854.31709	0.05581
Narrikup	42	852.38861	0.05575
Narrikup	42	850.46013	0.05558
Narrikup	42	848.53165	0.05536
Narrikup	42	846.60316	0.05519
Narrikup	42	844.67468	0.05523
Narrikup	42	842.7462	0.05561
Narrikup	42	840.81772	0.05633
Narrikup	42	838.88924	0.05719
Narrikup	42	836.96076	0.05784
Narrikup	42	835.03228	0.05813
Narrikup	42	833.1038	0.05814
Narrikup	42	831.17532	0.05813
Narrikup	42	829.24684	0.0582
Narrikup	42	827.31835	0.05834
Narrikup	42	825.38987	0.05855
Narrikup	42	823.46139	0.05882
Narrikup	42	821.53291	0.0591
Narrikup	42	819.60443	0.05937
Narrikup	42	817.67595	0.05968
Narrikup	42	815.74747	0.06004
Narrikup	42	813.81899	0.06036
Narrikup	42	811.89051	0.06059
Narrikup	42	809.96203	0.06078
Narrikup	42	808.03354	0.06097
Narrikup	42	806.10506	0.06115
Narrikup	42	804.17658	0.0613
Narrikup	42	802.2481	0.06142
Narrikup	42	800.31962	0.06145
Narrikup	42	798.39114	0.06147
Narrikup	42	796.46266	0.06156
Narrikup	42	794.53418	0.06176
Narrikup	42	792.6057	0.06204
Narrikup	42	790.67722	0.06236
Narrikup	42	788.74873	0.06273
Narrikup	42	786.82025	0.06317
Narrikup	42	784.89177	0.06369
Narrikup	42	782.96329	0.06428
Narrikup	42	781.03481	0.06488
Narrikup	42	779.10633	0.06541
Narrikup	42	777.17785	0.06588
Narrikup	42	775.24937	0.06633
Narrikup	42	773.32089	0.06673
Narrikup	42	771.39241	0.06712
Narrikup	42	769.46392	0.06759
Narrikup	42	767.53544	0.0681
Narrikup	42	765.60696	0.06856
Narrikup	42	763.67848	0.06895
Narrikup	42	761.75	0.06925
Narrikup	42	759.82152	0.06947
Narrikup	42	757.89304	0.06961
Narrikup	42	755.96456	0.06974
Narrikup	42	754.03608	0.06996
Narrikup	42	752.1076	0.07023
Narrikup	42	750.17911	0.07047
Narrikup	42	748.25063	0.07082
Narrikup	42	746.32215	0.07129
Narrikup	42	744.39367	0.07183
Narrikup	42	742.46519	0.07245
Narrikup	42	740.53671	0.07319
Narrikup	42	738.60823	0.07401
Narrikup	42	736.67975	0.07489
Narrikup	42	734.75127	0.07587
Narrikup	42	732.82279	0.07702
Narrikup	42	730.8943	0.07831
Narrikup	42	728.96582	0.07964
Narrikup	42	727.03734	0.08098
Narrikup	42	725.10886	0.0823
Narrikup	42	723.18038	0.08351
Narrikup	42	721.2519	0.0846
Narrikup	42	719.32342	0.08552
Narrikup	42	717.39494	0.08619
Narrikup	42	715.46646	0.08674
Narrikup	42	713.53797	0.0873
Narrikup	42	711.60949	0.08792
Narrikup	42	709.68101	0.08854
Narrikup	42	707.75253	0.08923
Narrikup	42	705.82405	0.09005
Narrikup	42	703.89557	0.0909
Narrikup	42	701.96709	0.09161
Narrikup	42	700.03861	0.09221
Narrikup	42	698.11013	0.09275
Narrikup	42	696.18165	0.09321
Narrikup	42	694.25316	0.09362
Narrikup	42	692.32468	0.09409
Narrikup	42	690.3962	0.09468
Narrikup	42	688.46772	0.09542
Narrikup	42	686.53924	0.09628
Narrikup	42	684.61076	0.09717
Narrikup	42	682.68228	0.09816
Narrikup	42	680.7538	0.09951
Narrikup	42	678.82532	0.10129
Narrikup	42	676.89684	0.10312
Narrikup	42	674.96835	0.1048
Narrikup	42	673.03987	0.10633
Narrikup	42	671.11139	0.10774
Narrikup	42	669.18291	0.10973
Narrikup	42	667.25443	0.11195
Narrikup	42	665.32595	0.11255
Narrikup	42	663.39747	0.11269
Narrikup	42	661.46899	0.113
Narrikup	42	659.54051	0.11348
Narrikup	42	657.61203	0.11415
Narrikup	42	655.68354	0.11509
Narrikup	42	653.75506	0.11604
Narrikup	42	651.82658	0.11682
Narrikup	42	649.8981	0.11768
Narrikup	84	3997.74114	0.0008
Narrikup	84	3995.81266	0.00082
Narrikup	84	3993.88418	0.00083
Narrikup	84	3991.9557	0.00082
Narrikup	84	3990.02722	0.00082
Narrikup	84	3988.09874	0.00083
Narrikup	84	3986.17025	0.00084
Narrikup	84	3984.24177	0.00085
Narrikup	84	3982.31329	0.00083
Narrikup	84	3980.38481	0.00081
Narrikup	84	3978.45633	0.0008
Narrikup	84	3976.52785	0.00081
Narrikup	84	3974.59937	0.00081
Narrikup	84	3972.67089	0.00078
Narrikup	84	3970.74241	0.00076
Narrikup	84	3968.81393	0.00076
Narrikup	84	3966.88544	0.00076
Narrikup	84	3964.95696	0.00075
Narrikup	84	3963.02848	0.00075
Narrikup	84	3961.1	0.00075
Narrikup	84	3959.17152	0.00076
Narrikup	84	3957.24304	0.00076
Narrikup	84	3955.31456	0.00077
Narrikup	84	3953.38608	0.0008
Narrikup	84	3951.4576	0.00081
Narrikup	84	3949.52912	0.0008
Narrikup	84	3947.60063	0.00078
Narrikup	84	3945.67215	0.00077
Narrikup	84	3943.74367	0.00077
Narrikup	84	3941.81519	0.00075
Narrikup	84	3939.88671	0.00073
Narrikup	84	3937.95823	0.00071
Narrikup	84	3936.02975	0.00072
Narrikup	84	3934.10127	0.00074
Narrikup	84	3932.17279	0.00074
Narrikup	84	3930.24431	0.00072
Narrikup	84	3928.31582	0.00071
Narrikup	84	3926.38734	0.00071
Narrikup	84	3924.45886	0.00071
Narrikup	84	3922.53038	0.00072
Narrikup	84	3920.6019	0.00076
Narrikup	84	3918.67342	0.00077
Narrikup	84	3916.74494	0.00074
Narrikup	84	3914.81646	0.00072
Narrikup	84	3912.88798	0.00072
Narrikup	84	3910.9595	0.00072
Narrikup	84	3909.03101	0.00074
Narrikup	84	3907.10253	0.00077
Narrikup	84	3905.17405	0.00078
Narrikup	84	3903.24557	0.00077
Narrikup	84	3901.31709	0.00074
Narrikup	84	3899.38861	0.00069
Narrikup	84	3897.46013	0.00068
Narrikup	84	3895.53165	0.00072
Narrikup	84	3893.60317	0.00077
Narrikup	84	3891.67469	0.00077
Narrikup	84	3889.7462	0.00073
Narrikup	84	3887.81772	0.00073
Narrikup	84	3885.88924	0.00074
Narrikup	84	3883.96076	0.00072
Narrikup	84	3882.03228	0.0007
Narrikup	84	3880.1038	0.00064
Narrikup	84	3878.17532	0.00061
Narrikup	84	3876.24684	0.00066
Narrikup	84	3874.31836	0.00071
Narrikup	84	3872.38987	0.0007
Narrikup	84	3870.46139	0.00066
Narrikup	84	3868.53291	0.00063
Narrikup	84	3866.60443	0.00068
Narrikup	84	3864.67595	0.00071
Narrikup	84	3862.74747	0.00066
Narrikup	84	3860.81899	0.00063
Narrikup	84	3858.89051	0.00066
Narrikup	84	3856.96203	0.00071
Narrikup	84	3855.03355	0.00075
Narrikup	84	3853.10506	0.00068
Narrikup	84	3851.17658	0.0006
Narrikup	84	3849.2481	0.00062
Narrikup	84	3847.31962	0.00065
Narrikup	84	3845.39114	0.00067
Narrikup	84	3843.46266	0.00066
Narrikup	84	3841.53418	0.00065
Narrikup	84	3839.6057	0.00065
Narrikup	84	3837.67722	0.00063
Narrikup	84	3835.74874	0.00061
Narrikup	84	3833.82025	0.00061
Narrikup	84	3831.89177	0.0006
Narrikup	84	3829.96329	0.00058
Narrikup	84	3828.03481	0.0006
Narrikup	84	3826.10633	0.00064
Narrikup	84	3824.17785	0.00067
Narrikup	84	3822.24937	0.00066
Narrikup	84	3820.32089	0.00059
Narrikup	84	3818.39241	0.00057
Narrikup	84	3816.46393	0.00056
Narrikup	84	3814.53544	0.00054
Narrikup	84	3812.60696	0.00057
Narrikup	84	3810.67848	0.00064
Narrikup	84	3808.75	0.00071
Narrikup	84	3806.82152	0.00072
Narrikup	84	3804.89304	0.00068
Narrikup	84	3802.96456	0.00066
Narrikup	84	3801.03608	0.0006
Narrikup	84	3799.1076	0.00055
Narrikup	84	3797.17912	0.00055
Narrikup	84	3795.25063	0.00054
Narrikup	84	3793.32215	0.00055
Narrikup	84	3791.39367	0.00057
Narrikup	84	3789.46519	0.00059
Narrikup	84	3787.53671	0.00061
Narrikup	84	3785.60823	0.00063
Narrikup	84	3783.67975	0.00061
Narrikup	84	3781.75127	0.00061
Narrikup	84	3779.82279	0.0006
Narrikup	84	3777.89431	0.00056
Narrikup	84	3775.96582	0.00053
Narrikup	84	3774.03734	0.00055
Narrikup	84	3772.10886	0.0006
Narrikup	84	3770.18038	0.00061
Narrikup	84	3768.2519	0.00058
Narrikup	84	3766.32342	0.00053
Narrikup	84	3764.39494	0.00051
Narrikup	84	3762.46646	0.00053
Narrikup	84	3760.53798	0.00056
Narrikup	84	3758.6095	0.00056
Narrikup	84	3756.68101	0.00055
Narrikup	84	3754.75253	0.0006
Narrikup	84	3752.82405	0.00065
Narrikup	84	3750.89557	0.00059
Narrikup	84	3748.96709	0.00052
Narrikup	84	3747.03861	0.00056
Narrikup	84	3745.11013	0.0006
Narrikup	84	3743.18165	0.00063
Narrikup	84	3741.25317	0.00069
Narrikup	84	3739.32469	0.00077
Narrikup	84	3737.3962	0.00084
Narrikup	84	3735.46772	0.00089
Narrikup	84	3733.53924	0.00092
Narrikup	84	3731.61076	0.00092
Narrikup	84	3729.68228	0.00092
Narrikup	84	3727.7538	0.00096
Narrikup	84	3725.82532	0.00096
Narrikup	84	3723.89684	0.00091
Narrikup	84	3721.96836	0.00084
Narrikup	84	3720.03987	0.00077
Narrikup	84	3718.11139	0.00071
Narrikup	84	3716.18291	0.0007
Narrikup	84	3714.25443	0.00073
Narrikup	84	3712.32595	0.00076
Narrikup	84	3710.39747	0.00074
Narrikup	84	3708.46899	0.00078
Narrikup	84	3706.54051	0.00085
Narrikup	84	3704.61203	0.00093
Narrikup	84	3702.68355	0.00097
Narrikup	84	3700.75506	0.00096
Narrikup	84	3698.82658	0.00097
Narrikup	84	3696.8981	0.00098
Narrikup	84	3694.96962	0.00101
Narrikup	84	3693.04114	0.00104
Narrikup	84	3691.11266	0.00104
Narrikup	84	3689.18418	0.00095
Narrikup	84	3687.2557	0.00089
Narrikup	84	3685.32722	0.00091
Narrikup	84	3683.39874	0.00095
Narrikup	84	3681.47025	0.00099
Narrikup	84	3679.54177	0.00103
Narrikup	84	3677.61329	0.00109
Narrikup	84	3675.68481	0.0011
Narrikup	84	3673.75633	0.00112
Narrikup	84	3671.82785	0.00122
Narrikup	84	3669.89937	0.00125
Narrikup	84	3667.97089	0.00122
Narrikup	84	3666.04241	0.00124
Narrikup	84	3664.11393	0.00131
Narrikup	84	3662.18544	0.00138
Narrikup	84	3660.25696	0.00145
Narrikup	84	3658.32848	0.00155
Narrikup	84	3656.4	0.00165
Narrikup	84	3654.47152	0.00175
Narrikup	84	3652.54304	0.00187
Narrikup	84	3650.61456	0.00199
Narrikup	84	3648.68608	0.00202
