"Country" "LocationYear" "Date" "Tx" "Tm" "Pp" "TTday" "TTday_s" "diff"
"4395" "AU" "ShentonPark1974" 1974-07-13 16.6 9.8 11.09 13.26766 13.2 99.4900381830707
"4396" "AU" "ShentonPark1974" 1974-07-14 18.7 10.7 11.1 14.7796 14.7 99.4614197948524
"4397" "AU" "ShentonPark1974" 1974-07-15 18.5 6.8 11.11 12.766415 12.65 99.0881151834716
"4398" "AU" "ShentonPark1974" 1974-07-16 19 9.8 11.13 14.49154 14.4 99.3683211032092
"4399" "AU" "ShentonPark1974" 1974-07-17 19.7 8.9 11.14 14.40746 14.3 99.2541363987823
"4400" "AU" "ShentonPark1974" 1974-07-18 18.4 11.4 11.16 14.96965 14.9 99.5347252607776
"4401" "AU" "ShentonPark1974" 1974-07-19 17.4 11 11.17 14.26368 14.2 99.5535513976758
"4402" "AU" "ShentonPark1974" 1974-07-20 17.6 9.6 11.19 13.6796 13.6 99.4181116406913
"4403" "AU" "ShentonPark1974" 1974-07-21 18.6 12.6 11.21 15.6597 15.6 99.6187666430391
"4404" "AU" "ShentonPark1974" 1974-07-22 17.6 9.6 11.22 13.6796 13.6 99.4181116406913
"4405" "AU" "ShentonPark1974" 1974-07-23 17.9 9 11.24 13.538555 13.45 99.3459050836666
"4406" "AU" "ShentonPark1974" 1974-07-24 17.5 11.8 11.26 14.706715 14.65 99.6143598349462
"4407" "AU" "ShentonPark1974" 1974-07-25 17.5 9.2 11.28 13.432585 13.35 99.3851890756694
"4408" "AU" "ShentonPark1974" 1974-07-26 18.8 8.8 11.3 13.8995 13.8 99.2841469117594
"4409" "AU" "ShentonPark1974" 1974-07-27 18.7 11.4 11.32 15.122635 15.05 99.5196934925693
"4410" "AU" "ShentonPark1974" 1974-07-28 19 9.6 11.34 14.39353 14.3 99.3501941497326
"4411" "AU" "ShentonPark1974" 1974-07-29 15.3 11.6 11.36 13.486815 13.45 99.7270296952987
"4412" "AU" "ShentonPark1974" 1974-07-30 16 8.4 11.38 12.27562 12.2 99.3839822347059
"4413" "AU" "ShentonPark1974" 1974-07-31 17.4 9.3 11.4 13.430595 13.35 99.3999148958032
"4414" "AU" "ShentonPark1974" 1974-08-01 18.7 7.5 11.42 13.21144 13.1 99.1564886189545
"4415" "AU" "ShentonPark1974" 1974-08-02 18.2 5 11.44 11.73134 11.6 98.8804348011395
"4416" "AU" "ShentonPark1974" 1974-08-03 11.5 8.5 11.46 10.02985 10 99.7023883707134
"4417" "AU" "ShentonPark1974" 1974-08-04 13.5 5.6 11.49 9.628605 9.55 99.1836304428315
"4418" "AU" "ShentonPark1974" 1974-08-05 16.7 8.9 11.51 12.87761 12.8 99.3973260566208
"4419" "AU" "ShentonPark1974" 1974-08-06 16.7 11 11.53 13.906715 13.85 99.5921754346731
"4420" "AU" "ShentonPark1974" 1974-08-07 17.3 8.6 11.56 13.036565 12.95 99.3359830599548
"4421" "AU" "ShentonPark1974" 1974-08-08 17.3 9.6 11.58 13.526615 13.45 99.4335981322748
"4422" "AU" "ShentonPark1974" 1974-08-09 18.9 12.1 11.61 15.56766 15.5 99.5653810527722
"4423" "AU" "ShentonPark1974" 1974-08-10 18.7 10.8 11.63 14.828605 14.75 99.4699096779501
"4424" "AU" "ShentonPark1974" 1974-08-11 16 9.5 11.66 12.814675 12.75 99.495305187217
"4425" "AU" "ShentonPark1974" 1974-08-12 18.2 8.6 11.68 13.49552 13.4 99.2922095628771
"4426" "AU" "ShentonPark1974" 1974-08-13 18.2 8.9 11.71 13.642535 13.55 99.3217169682907
"4427" "AU" "ShentonPark1974" 1974-08-14 18.9 11.3 11.74 15.17562 15.1 99.5017007542361
"4428" "AU" "ShentonPark1974" 1974-08-15 19.2 9.1 11.76 14.250495 14.15 99.2947964263697
"4429" "AU" "ShentonPark1974" 1974-08-16 23.6 9.1 11.79 15.71775 16.35 104.022522307582
"4430" "AU" "ShentonPark1974" 1974-08-17 16.3 12.5 11.82 14.43781 14.4 99.7381181772028
"4431" "AU" "ShentonPark1974" 1974-08-18 14.7 7.9 11.85 11.36766 11.3 99.4048027474432
"4432" "AU" "ShentonPark1974" 1974-08-19 16 3.3 11.87 9.776365 9.65 98.7074439221531
"4433" "AU" "ShentonPark1974" 1974-08-20 16.5 5.3 11.9 11.01144 10.9 98.9879616108338
"4434" "AU" "ShentonPark1974" 1974-08-21 18.9 7.2 11.93 13.166415 13.05 99.1158185428608
"4435" "AU" "ShentonPark1974" 1974-08-22 17.5 10.5 11.96 14.06965 14 99.5049628100202
"4436" "AU" "ShentonPark1974" 1974-08-23 17 8.2 11.99 12.68756 12.6 99.3098751848267
"4437" "AU" "ShentonPark1974" 1974-08-24 17.9 10.7 12.02 14.37164 14.3 99.5015182679221
"4438" "AU" "ShentonPark1974" 1974-08-25 18.3 9.9 12.05 14.18358 14.1 99.4107270519855
"4439" "AU" "ShentonPark1974" 1974-08-26 18.4 8.2 12.08 13.40149 13.3 99.2426961479656
"4440" "AU" "ShentonPark1974" 1974-08-27 15.5 10 12.11 12.804725 12.75 99.5726187012997
"4441" "AU" "ShentonPark1974" 1974-08-28 16.4 3.2 12.14 9.93134 9.8 98.677519851299
"4442" "AU" "ShentonPark1974" 1974-08-29 17.3 5.1 12.17 11.32139 11.2 98.927781835976
"4443" "AU" "ShentonPark1974" 1974-08-30 20.2 7.7 12.2 14.074375 13.95 99.1163017895999
"4444" "AU" "ShentonPark1974" 1974-08-31 20.6 5.2 12.23 13.01673 12.9 99.1032309958031
"4445" "AU" "ShentonPark1974" 1974-09-01 19.1 8.5 12.26 13.90547 13.8 99.2415215019701
"4446" "AU" "ShentonPark1974" 1974-09-02 20 11.1 12.29 15.638555 15.55 99.4337392425323
"4447" "AU" "ShentonPark1974" 1974-09-03 21.8 7.2 12.32 14.377405 14.5 100.852692123509
"4448" "AU" "ShentonPark1974" 1974-09-04 23 9.6 12.36 15.8383 16.3 102.91508558368
"4449" "AU" "ShentonPark1974" 1974-09-05 17 12.9 12.39 14.990795 14.95 99.7278663339736
"4450" "AU" "ShentonPark1974" 1974-09-06 18.6 13 12.42 15.85572 15.8 99.6485810798879
"4451" "AU" "ShentonPark1974" 1974-09-07 19.7 6.5 12.45 13.23134 13.1 99.0073567756554
"4452" "AU" "ShentonPark1974" 1974-09-08 18.5 6.8 12.48 12.766415 12.65 99.0881151834716
"4453" "AU" "ShentonPark1974" 1974-09-09 19.3 6.6 12.52 13.076365 12.95 99.0336381708525
"4454" "AU" "ShentonPark1974" 1974-09-10 20.9 8.8 12.55 14.888145 14.85 99.7437894378379
"4455" "AU" "ShentonPark1974" 1974-09-11 22.2 5 12.58 13.43571 13.6 101.222786142303
"4456" "AU" "ShentonPark1974" 1974-09-12 24.3 5.1 12.61 14.0379 14.7 104.71651742782
"4457" "AU" "ShentonPark1974" 1974-09-13 25.9 8 12.65 15.62355 16.95 108.490067878299
"4458" "AU" "ShentonPark1974" 1974-09-14 28 7.8 12.68 15.8999 17.9 112.579324398267
"4459" "AU" "ShentonPark1974" 1974-09-15 24.7 9 12.71 15.86465 16.85 106.210978496216
"4460" "AU" "ShentonPark1974" 1974-09-16 20.9 14.9 12.75 17.80955 17.9 100.507873584678
"4461" "AU" "ShentonPark1974" 1974-09-17 17.5 13.4 12.78 15.490795 15.45 99.7366500557267
"4462" "AU" "ShentonPark1974" 1974-09-18 18.8 11 12.81 14.97761 14.9 99.4818265397483
"4463" "AU" "ShentonPark1974" 1974-09-19 20 7.9 12.85 14.070395 13.95 99.1443381653464
"4464" "AU" "ShentonPark1974" 1974-09-20 23.6 9.7 12.88 15.98805 16.65 104.140279771454
"4465" "AU" "ShentonPark1974" 1974-09-21 23 12.4 12.91 17.0997 17.7 103.510587905051
"4466" "AU" "ShentonPark1974" 1974-09-22 22.3 12.3 12.95 16.9325 17.3 102.170382400709
"4467" "AU" "ShentonPark1974" 1974-09-23 20.2 11.1 12.98 15.738295 15.65 99.4389798894988
"4468" "AU" "ShentonPark1974" 1974-09-24 21.2 7.7 13.02 14.4527375 14.45 99.9810589516346
"4469" "AU" "ShentonPark1974" 1974-09-25 21.4 7.3 13.05 14.3161925 14.35 100.236148682689
"4470" "AU" "ShentonPark1974" 1974-09-26 19 8.1 13.08 13.658455 13.55 99.2059497212532
"4471" "AU" "ShentonPark1974" 1974-09-27 21.3 7.6 13.12 14.4322225 14.45 100.123179226207
"4472" "AU" "ShentonPark1974" 1974-09-28 21.4 9.8 13.15 15.51013 15.6 100.57942776753
"4473" "AU" "ShentonPark1974" 1974-09-29 21.2 10.7 13.19 15.8854625 15.95 100.406267680277
"4474" "AU" "ShentonPark1974" 1974-09-30 19.4 9.3 13.22 14.450495 14.35 99.3045566951167
"4475" "AU" "ShentonPark1974" 1974-10-01 20.2 8.6 13.25 14.51542 14.4 99.2048456055698
"4476" "AU" "ShentonPark1974" 1974-10-02 20.6 6.4 13.29 13.60179 13.5 99.2516426146853
"4477" "AU" "ShentonPark1974" 1974-10-03 19.8 5.6 13.32 12.84129 12.7 98.8997211339359
"4478" "AU" "ShentonPark1974" 1974-10-04 19.6 8 13.36 13.91542 13.8 99.1705604286468
"4479" "AU" "ShentonPark1974" 1974-10-05 21.2 6.9 13.39 14.0706775 14.05 99.8530454557003
"4480" "AU" "ShentonPark1974" 1974-10-06 20.2 8.2 13.42 14.3194 14.2 99.1661661801472
"4481" "AU" "ShentonPark1974" 1974-10-07 23.8 9 13.46 15.7076 16.4 104.408057246174
"4482" "AU" "ShentonPark1974" 1974-10-08 24.2 7.1 13.49 14.92145 15.65 104.882568383099
"4483" "AU" "ShentonPark1974" 1974-10-09 21 8.1 13.53 14.585605 14.55 99.7558894540199
"4484" "AU" "ShentonPark1974" 1974-10-10 21.4 6.5 13.56 13.9341325 13.95 100.113875047478
"4485" "AU" "ShentonPark1974" 1974-10-11 21.7 7 13.59 14.2546475 14.35 100.66892218836
"4486" "AU" "ShentonPark1974" 1974-10-12 22 9.4 13.63 15.482555 15.7 101.404451655428
"4487" "AU" "ShentonPark1974" 1974-10-13 18.5 11.6 13.66 15.118655 15.05 99.5458921445063
"4488" "AU" "ShentonPark1974" 1974-10-14 19 11.6 13.7 15.37363 15.3 99.5210630150459
"4489" "AU" "ShentonPark1974" 1974-10-15 18.7 7.1 13.73 13.01542 12.9 99.1132057205991
"4490" "AU" "ShentonPark1974" 1974-10-16 19.7 6.6 13.76 13.280345 13.15 99.0185119437785
"4491" "AU" "ShentonPark1974" 1974-10-17 19.8 13.4 13.8 16.66368 16.6 99.6178515189922
"4492" "AU" "ShentonPark1974" 1974-10-18 21.3 7.4 13.83 14.3367075 14.35 100.092716545971
"4493" "AU" "ShentonPark1974" 1974-10-19 23.1 6 13.86 14.1584675 14.55 102.765359315901
"4494" "AU" "ShentonPark1974" 1974-10-20 16.1 9.6 13.9 12.914675 12.85 99.4992131044722
"4495" "AU" "ShentonPark1974" 1974-10-21 18.2 2.8 13.93 10.65323 10.5 98.5616568871601
"4496" "AU" "ShentonPark1974" 1974-10-22 21.1 4.6 13.96 12.917925 12.85 99.4741802572782
"4497" "AU" "ShentonPark1974" 1974-10-23 26.7 7.2 13.99 15.40275 16.95 110.045284121342
"4498" "AU" "ShentonPark1974" 1974-10-24 25.2 7.1 14.03 15.09595 16.15 106.982336321994
"4499" "AU" "ShentonPark1974" 1974-10-25 23.7 8.1 14.06 15.2847 15.9 104.025594221673
"4500" "AU" "ShentonPark1974" 1974-10-26 17.7 13.1 14.09 15.44577 15.4 99.7036729149793
"4501" "AU" "ShentonPark1974" 1974-10-27 19.5 11.6 14.12 15.628605 15.55 99.4970440419986
"4502" "AU" "ShentonPark1974" 1974-10-28 21.7 13.1 14.15 17.167855 17.4 101.352207366616
"4503" "AU" "ShentonPark1974" 1974-10-29 18.7 11.8 14.18 15.318655 15.25 99.5518209660052
"4504" "AU" "ShentonPark1974" 1974-10-30 20.5 11.2 14.22 15.903285 15.85 99.6649434377866
"4505" "AU" "ShentonPark1974" 1974-10-31 23.8 8.6 14.25 15.5274 16.2 104.33169751536
"4506" "AU" "ShentonPark1974" 1974-11-01 20.7 8 14.28 14.420615 14.35 99.5103190813984
"4507" "AU" "ShentonPark1974" 1974-11-02 21.2 9.5 14.31 15.3123725 15.35 100.245732658345
"4508" "AU" "ShentonPark1974" 1974-11-03 21.2 6.8 14.34 14.02292 14 99.8365532998833
"4509" "AU" "ShentonPark1974" 1974-11-04 20.3 9.2 14.37 14.850695 14.75 99.3219509255291
"4510" "AU" "ShentonPark1974" 1974-11-05 18.8 8 14.4 13.50746 13.4 99.2044396207725
"4511" "AU" "ShentonPark1974" 1974-11-06 21.5 7.3 14.43 14.343435 14.4 100.394361601667
"4512" "AU" "ShentonPark1974" 1974-11-07 28.4 7.1 14.45 15.65435 17.75 113.387013833216
"4513" "AU" "ShentonPark1974" 1974-11-08 21.1 9.3 14.48 15.189615 15.2 100.068369079796
"4514" "AU" "ShentonPark1974" 1974-11-09 18.3 6.7 14.51 12.61542 12.5 99.0850879320704
"4515" "AU" "ShentonPark1974" 1974-11-10 21 4.2 14.54 12.68416 12.6 99.3364952823048
"4516" "AU" "ShentonPark1974" 1974-11-11 21.8 5.7 14.57 13.6610425 13.75 100.651176511602
"4517" "AU" "ShentonPark1974" 1974-11-12 23.8 7.6 14.59 15.0769 15.7 104.132812448182
"4518" "AU" "ShentonPark1974" 1974-11-13 23 8.5 14.62 15.3251625 15.75 102.772156575827
"4519" "AU" "ShentonPark1974" 1974-11-14 23.4 10.7 14.64 16.40365 17.05 103.940281583672
"4520" "AU" "ShentonPark1974" 1974-11-15 25.2 11.2 14.67 16.943 18.2 107.418993094493
"4521" "AU" "ShentonPark1974" 1974-11-16 25.9 9.6 14.7 16.34435 17.75 108.600219647768
"4522" "AU" "ShentonPark1974" 1974-11-17 23.5 11.2 14.72 16.64635 17.35 104.227052777336
"4523" "AU" "ShentonPark1974" 1974-11-18 30 11 14.74 17.387175 20.5 117.902994592279
"4524" "AU" "ShentonPark1974" 1974-11-19 30.6 16.3 14.77 19.2678725 23.45 121.705185665932
"4525" "AU" "ShentonPark1974" 1974-11-20 30.9 15.9 14.79 19.116125 23.4 122.409745698984
"4526" "AU" "ShentonPark1974" 1974-11-21 32 12.9 14.81 18.003555 22.45 124.697594447319
"4527" "AU" "ShentonPark1974" 1974-11-22 24 12.4 14.83 17.2742 18.2 105.359437774253
"4528" "AU" "ShentonPark1974" 1974-11-23 18.2 8.3 14.86 13.348505 13.25 99.2620521923616
"4529" "AU" "ShentonPark1974" 1974-11-24 21.2 5.4 14.88 13.34671 13.3 99.6500261113038
"4530" "AU" "ShentonPark1974" 1974-11-25 21.4 13.1 14.9 17.0861275 17.25 100.95909678773
"4531" "AU" "ShentonPark1974" 1974-11-26 22 13.5 14.92 17.42075 17.75 101.889987514889
"4532" "AU" "ShentonPark1974" 1974-11-27 22.5 10.5 14.94 16.1441 16.5 102.204520536914
"4533" "AU" "ShentonPark1974" 1974-11-28 23.8 7.5 14.95 15.03185 15.65 104.112268283678
"4534" "AU" "ShentonPark1974" 1974-11-29 23.4 9.4 14.97 15.818 16.4 103.679352636237
"4535" "AU" "ShentonPark1974" 1974-11-30 19.7 10.6 14.99 15.240545 15.15 99.4058939493305
"4536" "AU" "ShentonPark1974" 1974-12-01 20.7 5.4 15.01 13.152985 13.05 99.2170218395292
"4537" "AU" "ShentonPark1974" 1974-12-02 25.4 9.3 15.02 16.12195 17.35 107.617254736555
"4538" "AU" "ShentonPark1974" 1974-12-03 31.5 9.1 15.04 16.64338 20.3 121.970417066726
"4539" "AU" "ShentonPark1974" 1974-12-04 33.4 12.2 15.05 17.51926 22.8 130.142483187075
"4540" "AU" "ShentonPark1974" 1974-12-05 28.2 8.7 15.06 16.2868375 18.45 113.281660727566
"4541" "AU" "ShentonPark1974" 1974-12-06 25.3 10.5 15.08 16.6451 17.9 107.539155667434
"4542" "AU" "ShentonPark1974" 1974-12-07 23.1 12.4 15.09 17.11715 17.75 103.697169213333
"4543" "AU" "ShentonPark1974" 1974-12-08 25.7 16.3 15.1 19.069105 21 110.125776747257
"4544" "AU" "ShentonPark1974" 1974-12-09 28.9 12.1 15.11 17.71866 20.5 115.697236698486
"4545" "AU" "ShentonPark1974" 1974-12-10 27.5 12 15.12 17.5395375 19.75 112.602741092802
"4546" "AU" "ShentonPark1974" 1974-12-11 24.7 12 15.13 17.21615 18.35 106.585967245871
"4547" "AU" "ShentonPark1974" 1974-12-12 27.6 8.2 15.14 16.0103 17.9 111.803026801497
"4548" "AU" "ShentonPark1974" 1974-12-13 32.4 13.7 15.15 18.179135 23.05 126.793711581987
"4549" "AU" "ShentonPark1974" 1974-12-14 24.2 17.2 15.16 19.290025 20.7 107.309347706911
"4550" "AU" "ShentonPark1974" 1974-12-15 23.4 14 15.16 17.8903 18.7 104.525916278654
"4551" "AU" "ShentonPark1974" 1974-12-16 24 7.6 15.17 15.1118 15.8 104.554057094456
"4552" "AU" "ShentonPark1974" 1974-12-17 24.5 8 15.17 15.37925 16.25 105.661849570038
"4553" "AU" "ShentonPark1974" 1974-12-18 28.7 14.5 15.17 18.627265 21.6 115.959052496435
"4554" "AU" "ShentonPark1974" 1974-12-19 38 18.2 15.18 17.68669 28.1 158.876533709812
"4555" "AU" "ShentonPark1974" 1974-12-20 24.4 18.3 15.18 19.6588075 21.35 108.602721706289
"4556" "AU" "ShentonPark1974" 1974-12-21 24.1 10.2 15.18 16.30055 17.15 105.211173856097
"4557" "AU" "ShentonPark1974" 1974-12-22 27 10.7 15.18 16.9689975 18.85 111.08493592506
"4558" "AU" "ShentonPark1974" 1974-12-23 32.9 14 15.18 18.178845 23.45 128.996094086285
"4559" "AU" "ShentonPark1974" 1974-12-24 35.1 15.9 15.18 18.2049 25.5 140.07217836956
"4560" "AU" "ShentonPark1974" 1974-12-25 35.1 18 15.18 18.60495 26.55 142.703957817678
"4561" "AU" "ShentonPark1974" 1974-12-26 39.1 16.2 15.18 17.00005 27.65 162.646580451234
"4562" "AU" "ShentonPark1974" 1974-12-27 41 22.3 15.17 16.1713125 31.65 195.716952473709
"4563" "AU" "ShentonPark1974" 1974-12-28 26.1 20.5 15.17 20 23.3 116.5
"4564" "AU" "ShentonPark1974" 1974-12-29 29.4 14 15.16 18.498055 21.7 117.30963066117
"4565" "AU" "ShentonPark1974" 1974-12-30 29.7 14.1 15.16 18.54527 21.9 118.089410399525
"4566" "AU" "ShentonPark1974" 1974-12-31 33.3 13 15.15 17.789315 23.15 130.134296908003
"4567" "AU" "Adelaide1978" 1978-01-01 27.5 16.5 15.31 19.221825 22 114.453232198295
"4568" "AU" "Adelaide1978" 1978-01-02 27.4 18.1 15.3 19.710535 22.75 115.420509894835
"4569" "AU" "Adelaide1978" 1978-01-03 32 16 15.29 18.9768 24 126.47021626407
"4570" "AU" "Adelaide1978" 1978-01-04 34.8 20.3 15.28 18.773475 27.55 146.749602830589
"4571" "AU" "Adelaide1978" 1978-01-05 27.5 17 15.27 19.3850375 22.25 114.779246622556
"4572" "AU" "Adelaide1978" 1978-01-06 27.5 15.4 15.26 18.8627575 21.45 113.716141449626
"4573" "AU" "Adelaide1978" 1978-01-07 35 15.4 15.24 18.12725 25.2 139.017225447875
"4574" "AU" "Adelaide1978" 1978-01-08 32.2 15.7 15.23 18.844825 23.95 127.09059383677
"4575" "AU" "Adelaide1978" 1978-01-09 35 18.8 15.21 18.731945 26.9 143.604948658562
"4576" "AU" "Adelaide1978" 1978-01-10 32.9 17.2 15.2 19.0840725 25.05 131.261291320288
"4577" "AU" "Adelaide1978" 1978-01-11 40.2 16.2 15.18 16.5738 28.2 170.148065018282
"4578" "AU" "Adelaide1978" 1978-01-12 32.1 22.1 15.17 19.59975 27.1 138.267069733032
"4579" "AU" "Adelaide1978" 1978-01-13 32.1 21.2 15.15 19.6109775 26.65 135.893277119919
"4580" "AU" "Adelaide1978" 1978-01-14 33.5 21.2 15.13 19.173965 27.35 142.641336833566
"4581" "AU" "Adelaide1978" 1978-01-15 31.2 10.5 15.11 17.2077775 20.85 121.166141298608
"4582" "AU" "Adelaide1978" 1978-01-16 23.6 12 15.09 17.0242 17.8 104.55704232798
"4583" "AU" "Adelaide1978" 1978-01-17 25.9 8.9 15.07 16.029 17.4 108.553247239379
"4584" "AU" "Adelaide1978" 1978-01-18 29.5 12.2 15.05 17.8183225 20.85 117.01438224614
"4585" "AU" "Adelaide1978" 1978-01-19 33.5 15 15.03 18.379425 24.25 131.941015564959
"4586" "AU" "Adelaide1978" 1978-01-20 23.8 17.7 15.01 19.4338075 20.75 106.772694954398
"4587" "AU" "Adelaide1978" 1978-01-21 26.1 13.4 14.98 17.9614275 19.75 109.957852737484
"4588" "AU" "Adelaide1978" 1978-01-22 29.7 10.5 14.96 17.15704 20.1 117.153075355656
"4589" "AU" "Adelaide1978" 1978-01-23 26.2 13.8 14.94 18.13163 20 110.304478968521
"4590" "AU" "Adelaide1978" 1978-01-24 28.2 10 14.91 16.807715 19.1 113.638290511233
"4591" "AU" "Adelaide1978" 1978-01-25 30 12.5 14.89 17.9881875 21.25 118.133080389561
"4592" "AU" "Adelaide1978" 1978-01-26 27.5 11.7 14.86 17.419335 19.6 112.518646664755
"4593" "AU" "Adelaide1978" 1978-01-27 30.2 12.6 14.83 18.04812 21.4 118.571906658422
"4594" "AU" "Adelaide1978" 1978-01-28 33.8 13.9 14.81 17.977395 23.85 132.666607147476
"4595" "AU" "Adelaide1978" 1978-01-29 26.9 15 14.78 18.6819675 20.95 112.14022291817
"4596" "AU" "Adelaide1978" 1978-01-30 26.9 12.6 14.75 17.7203475 19.75 111.453796264436
"4597" "AU" "Adelaide1978" 1978-01-31 35 16.1 14.72 18.27455 25.55 139.811924233428
"4598" "AU" "Adelaide1978" 1978-02-01 31.6 17.9 14.7 19.5192225 24.75 126.798083274065
"4599" "AU" "Adelaide1978" 1978-02-02 26.5 18 14.67 19.6628875 22.25 113.157337649417
"4600" "AU" "Adelaide1978" 1978-02-03 24.2 13 14.64 17.5794 18.6 105.805658896208
"4601" "AU" "Adelaide1978" 1978-02-04 27.2 11 14.61 17.109065 19.1 111.636725911089
"4602" "AU" "Adelaide1978" 1978-02-05 30.7 12.9 14.58 18.159135 21.8 120.049771093172
"4603" "AU" "Adelaide1978" 1978-02-06 30.8 15 14.55 18.831985 22.9 121.60162616952
"4604" "AU" "Adelaide1978" 1978-02-07 24.4 14.7 14.52 18.3134525 19.55 106.752126612937
"4605" "AU" "Adelaide1978" 1978-02-08 24.1 11.2 14.48 16.75105 17.65 105.366529262345
"4606" "AU" "Adelaide1978" 1978-02-09 29.6 9.4 14.45 16.706365 19.5 116.721979916038
"4607" "AU" "Adelaide1978" 1978-02-10 25.2 14 14.42 18.11244 19.6 108.21291885577
"4608" "AU" "Adelaide1978" 1978-02-11 28.7 12.3 14.39 17.77893 20.5 115.305026792951
"4609" "AU" "Adelaide1978" 1978-02-12 35 13 14.36 17.43875 24 137.624543043509
"4610" "AU" "Adelaide1978" 1978-02-13 27.1 16.4 14.32 19.1697525 21.75 113.459993810562
"4611" "AU" "Adelaide1978" 1978-02-14 37.3 16.6 14.29 17.64415 26.95 152.741843613889
"4612" "AU" "Adelaide1978" 1978-02-15 29.4 18.8 14.26 19.91147 24.1 121.035764812944
"4613" "AU" "Adelaide1978" 1978-02-16 32.5 15.6 14.22 18.756745 24.05 128.220541463884
"4614" "AU" "Adelaide1978" 1978-02-17 37 17.7 14.19 17.94835 27.35 152.381695253324
"4615" "AU" "Adelaide1978" 1978-02-18 35 20.2 14.15 18.71034 27.6 147.512017419245
"4616" "AU" "Adelaide1978" 1978-02-19 28.8 20.7 14.12 20 24.75 123.75
"4617" "AU" "Adelaide1978" 1978-02-20 28.4 14 14.09 18.43028 21.2 115.028095069635
"4618" "AU" "Adelaide1978" 1978-02-21 27.6 14.2 14.05 18.430955 20.9 113.396185927425
"4619" "AU" "Adelaide1978" 1978-02-22 36.5 15.5 14.02 17.687 26 147.000621925708
"4620" "AU" "Adelaide1978" 1978-02-23 22.6 20.4 13.98 20 21.5 107.5
"4621" "AU" "Adelaide1978" 1978-02-24 22 16.4 13.95 18.7272 19.2 102.524669998718
"4622" "AU" "Adelaide1978" 1978-02-25 27.8 17.5 13.91 19.5628225 22.65 115.780838884573
"4623" "AU" "Adelaide1978" 1978-02-26 26.1 17 13.87 19.3170325 21.55 111.559578315148
"4624" "AU" "Adelaide1978" 1978-02-27 23 13.8 13.84 17.7304 18.4 103.776564544511
"4625" "AU" "Adelaide1978" 1978-02-28 27.6 12.7 13.8 17.8299425 20.15 113.012142355479
"4626" "AU" "Adelaide1978" 1978-03-01 33 13.9 13.77 18.128555 23.45 129.353939130835
"4627" "AU" "Adelaide1978" 1978-03-02 32.9 16.5 13.73 18.93177 24.7 130.468519319641
"4628" "AU" "Adelaide1978" 1978-03-03 32.3 15.7 13.7 18.82593 24 127.483741839049
"4629" "AU" "Adelaide1978" 1978-03-04 35.5 16.6 13.66 18.21205 26.05 143.037164953973
"4630" "AU" "Adelaide1978" 1978-03-05 34.9 18.6 13.62 18.7491175 26.75 142.673381827171
"4631" "AU" "Adelaide1978" 1978-03-06 32.2 17 13.59 19.19286 24.6 128.172664209503
"4632" "AU" "Adelaide1978" 1978-03-07 32.3 18 13.55 19.3886775 25.15 129.714881275425
"4633" "AU" "Adelaide1978" 1978-03-08 27.8 18.8 13.51 19.87955 23.3 117.205872366326
"4634" "AU" "Adelaide1978" 1978-03-09 27.2 15.9 13.48 19.0113975 21.55 113.353055713027
"4635" "AU" "Adelaide1978" 1978-03-10 21.9 17 13.44 18.98005 19.45 102.47602087455
"4636" "AU" "Adelaide1978" 1978-03-11 21.4 10.7 13.41 15.9399475 16.05 100.690419463427
"4637" "AU" "Adelaide1978" 1978-03-12 25.9 12.7 13.37 17.66109 19.3 109.279778314928
"4638" "AU" "Adelaide1978" 1978-03-13 30 12.4 13.33 17.94812 21.2 118.118220738439
"4639" "AU" "Adelaide1978" 1978-03-14 25.7 13.7 13.3 18.0419 19.7 109.190273751656
"4640" "AU" "Adelaide1978" 1978-03-15 25.6 12.2 13.26 17.430955 18.9 108.427794116846
"4641" "AU" "Adelaide1978" 1978-03-16 30.2 17.4 13.22 19.60536 23.8 121.395373510101
"4642" "AU" "Adelaide1978" 1978-03-17 30.7 19 13.19 19.9006975 24.85 124.869995134593
"4643" "AU" "Adelaide1978" 1978-03-18 33.3 21.1 13.15 19.24501 27.2 141.335338355241
"4644" "AU" "Adelaide1978" 1978-03-19 33.9 17 13.11 18.79305 25.45 135.422403494909
"4645" "AU" "Adelaide1978" 1978-03-20 33 21.3 13.08 19.337735 27.15 140.399069487714
"4646" "AU" "Adelaide1978" 1978-03-21 28 17.5 13.04 19.5725375 22.75 116.234290009663
"4647" "AU" "Adelaide1978" 1978-03-22 29 14.6 13.01 18.67448 21.8 116.736851574984
"4648" "AU" "Adelaide1978" 1978-03-23 29.8 13.7 12.97 18.4195575 21.75 118.081012532467
"4649" "AU" "Adelaide1978" 1978-03-24 30.5 12.4 12.93 17.9805325 21.45 119.295688267297
"4650" "AU" "Adelaide1978" 1978-03-25 30.5 13.1 12.9 18.238705 21.8 119.526029945657
"4651" "AU" "Adelaide1978" 1978-03-26 30.5 13.1 12.86 18.238705 21.8 119.526029945657
"4652" "AU" "Adelaide1978" 1978-03-27 26.3 9 12.83 16.14385 17.65 109.329558934207
"4653" "AU" "Adelaide1978" 1978-03-28 20.9 9 12.79 14.985655 14.95 99.7620724619645
"4654" "AU" "Adelaide1978" 1978-03-29 20.8 12.6 12.76 16.683885 16.7 100.096590212651
"4655" "AU" "Adelaide1978" 1978-03-30 24 8.8 12.72 15.6524 16.4 104.776264342848
