"SowingD" "Date" "Block" "Cultivar" "DAS" "Pot" "Variable" "S1" "S2" "Percent" "TT_meas" "Pp.x" "TT_sow" "Pp.y" "TTAS"
"5235" 2016-06-17 2016-09-06 4 "Denmark" 81 55 "Open" 0 0 0 1327.28 13 13.29 16 1313.99
"5236" 2016-06-17 2016-09-06 4 "Denmark" 81 55 "Petal" 0 0 0 1327.28 13 13.29 16 1313.99
"5237" 2016-06-17 2016-09-06 4 "Denmark" 81 55 "Bur8" 0 0 0 1327.28 13 13.29 16 1313.99
"5238" 2016-06-17 2016-09-06 4 "Denmark" 81 55 "Bur9" 0 0 0 1327.28 13 13.29 16 1313.99
"5239" 2016-06-17 2016-09-06 4 "Denmark" 81 55 "Bur10" 0 0 0 1327.28 13 13.29 16 1313.99
"5240" 2016-06-17 2016-09-06 4 "Denmark" 81 55 "Bur12" 0 0 0 1327.28 13 13.29 16 1313.99
"5241" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Bud" 0 0 0 1327.28 13 13.29 16 1313.99
"5242" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Early" 1 1 100 1327.28 13 13.29 16 1313.99
"5243" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Open" 0 1 50 1327.28 13 13.29 16 1313.99
"5244" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Petal" 1 1 100 1327.28 13 13.29 16 1313.99
"5245" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Bur8" 1 1 100 1327.28 13 13.29 16 1313.99
"5246" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Bur9" 0 0 0 1327.28 13 13.29 16 1313.99
"5247" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Bur10" 0 0 0 1327.28 13 13.29 16 1313.99
"5248" 2016-06-17 2016-09-06 4 "Narrikup" 81 56 "Bur12" 0 0 0 1327.28 13 13.29 16 1313.99
"5249" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Bud" 1 0 50 1327.28 13 13.29 16 1313.99
"5250" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Early" 0 1 50 1327.28 13 13.29 16 1313.99
"5251" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Open" 1 0 50 1327.28 13 13.29 16 1313.99
"5252" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Petal" 1 1 100 1327.28 13 13.29 16 1313.99
"5253" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Bur8" 0 0 0 1327.28 13 13.29 16 1313.99
"5254" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Bur9" 0 0 0 1327.28 13 13.29 16 1313.99
"5255" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Bur10" 0 0 0 1327.28 13 13.29 16 1313.99
"5256" 2016-06-17 2016-09-06 4 "Narrikup" 81 57 "Bur12" 0 0 0 1327.28 13 13.29 16 1313.99
"5257" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Bud" 1 1 100 1327.28 13 13.29 16 1313.99
"5258" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Early" 0 0 0 1327.28 13 13.29 16 1313.99
"5259" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Open" 1 1 100 1327.28 13 13.29 16 1313.99
"5260" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Petal" 1 1 100 1327.28 13 13.29 16 1313.99
"5261" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Bur8" 1 0 50 1327.28 13 13.29 16 1313.99
"5262" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Bur9" 0 0 0 1327.28 13 13.29 16 1313.99
"5263" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Bur10" 0 0 0 1327.28 13 13.29 16 1313.99
"5264" 2016-06-17 2016-09-06 4 "Narrikup" 81 58 "Bur12" 0 0 0 1327.28 13 13.29 16 1313.99
"5265" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Bud" 0 0 0 1327.28 13 13.29 16 1313.99
"5266" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Early" 1 0 50 1327.28 13 13.29 16 1313.99
"5267" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Open" 0 1 50 1327.28 13 13.29 16 1313.99
"5268" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Petal" 1 1 100 1327.28 13 13.29 16 1313.99
"5269" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Bur8" 0 0 0 1327.28 13 13.29 16 1313.99
"5270" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Bur9" 0 0 0 1327.28 13 13.29 16 1313.99
"5271" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Bur10" 0 0 0 1327.28 13 13.29 16 1313.99
"5272" 2016-06-17 2016-09-06 4 "Narrikup" 81 59 "Bur12" 0 0 0 1327.28 13 13.29 16 1313.99
"5273" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Bud" 0 0 0 1327.28 13 13.29 16 1313.99
"5274" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Early" 1 1 100 1327.28 13 13.29 16 1313.99
"5275" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Open" 0 0 0 1327.28 13 13.29 16 1313.99
"5276" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Petal" 1 1 100 1327.28 13 13.29 16 1313.99
"5277" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Bur8" 0 0 0 1327.28 13 13.29 16 1313.99
"5278" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Bur9" 0 0 0 1327.28 13 13.29 16 1313.99
"5279" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Bur10" 0 0 0 1327.28 13 13.29 16 1313.99
"5280" 2016-06-17 2016-09-06 4 "Narrikup" 81 60 "Bur12" 0 0 0 1327.28 13 13.29 16 1313.99
"5281" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5282" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Early" 1 1 100 1373.84 13 13.29 16 1360.55
"5283" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5284" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5285" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Bur8" 1 1 100 1373.84 13 13.29 16 1360.55
"5286" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Bur9" 1 0 50 1373.84 13 13.29 16 1360.55
"5287" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Bur10" 1 0 50 1373.84 13 13.29 16 1360.55
"5288" 2016-06-17 2016-09-09 1 "Antas" 84 1 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5289" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5290" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5291" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Open" 1 1 100 1373.84 13 13.29 16 1360.55
"5292" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5293" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Bur8" 1 1 100 1373.84 13 13.29 16 1360.55
"5294" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Bur9" 1 1 100 1373.84 13 13.29 16 1360.55
"5295" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Bur10" 1 1 100 1373.84 13 13.29 16 1360.55
"5296" 2016-06-17 2016-09-09 1 "Antas" 84 2 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5297" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5298" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Early" 1 1 100 1373.84 13 13.29 16 1360.55
"5299" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5300" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Petal" 0 1 50 1373.84 13 13.29 16 1360.55
"5301" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Bur8" 0 1 50 1373.84 13 13.29 16 1360.55
"5302" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5303" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5304" 2016-06-17 2016-09-09 1 "Antas" 84 3 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5305" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5306" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5307" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Open" 1 0 50 1373.84 13 13.29 16 1360.55
"5308" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5309" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Bur8" 1 0 50 1373.84 13 13.29 16 1360.55
"5310" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Bur9" 1 0 50 1373.84 13 13.29 16 1360.55
"5311" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5312" 2016-06-17 2016-09-09 1 "Antas" 84 4 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5313" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5314" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5315" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Open" 1 0 50 1373.84 13 13.29 16 1360.55
"5316" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5317" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Bur8" 0 1 50 1373.84 13 13.29 16 1360.55
"5318" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Bur9" 0 1 50 1373.84 13 13.29 16 1360.55
"5319" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5320" 2016-06-17 2016-09-09 1 "Antas" 84 5 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5321" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5322" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5323" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5324" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5325" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5326" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5327" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5328" 2016-06-17 2016-09-09 1 "Denmark" 84 6 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5329" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5330" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5331" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Open" 1 1 100 1373.84 13 13.29 16 1360.55
"5332" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5333" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Bur8" 1 1 100 1373.84 13 13.29 16 1360.55
"5334" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5335" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5336" 2016-06-17 2016-09-09 1 "Denmark" 84 7 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5337" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5338" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5339" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5340" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5341" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5342" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5343" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5344" 2016-06-17 2016-09-09 1 "Denmark" 84 8 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5345" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5346" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5347" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5348" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5349" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5350" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5351" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5352" 2016-06-17 2016-09-09 1 "Denmark" 84 9 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5353" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Bud" 1 0 50 1373.84 13 13.29 16 1360.55
"5354" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5355" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Open" 1 0 50 1373.84 13 13.29 16 1360.55
"5356" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5357" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5358" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5359" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5360" 2016-06-17 2016-09-09 1 "Denmark" 84 10 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5361" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5362" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Early" 1 0 50 1373.84 13 13.29 16 1360.55
"5363" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Open" 1 0 50 1373.84 13 13.29 16 1360.55
"5364" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Petal" 1 0 50 1373.84 13 13.29 16 1360.55
"5365" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Bur8" 1 0 50 1373.84 13 13.29 16 1360.55
"5366" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Bur9" 1 0 50 1373.84 13 13.29 16 1360.55
"5367" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Bur10" 1 0 50 1373.84 13 13.29 16 1360.55
"5368" 2016-06-17 2016-09-09 1 "Narrikup" 84 11 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5369" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5370" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Early" 1 1 100 1373.84 13 13.29 16 1360.55
"5371" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5372" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5373" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Bur8" 1 1 100 1373.84 13 13.29 16 1360.55
"5374" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Bur9" 0 1 50 1373.84 13 13.29 16 1360.55
"5375" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5376" 2016-06-17 2016-09-09 1 "Narrikup" 84 12 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5377" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5378" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Early" 1 1 100 1373.84 13 13.29 16 1360.55
"5379" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5380" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5381" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Bur8" 1 0 50 1373.84 13 13.29 16 1360.55
"5382" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Bur9" 1 1 100 1373.84 13 13.29 16 1360.55
"5383" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Bur10" 1 0 50 1373.84 13 13.29 16 1360.55
"5384" 2016-06-17 2016-09-09 1 "Narrikup" 84 13 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5385" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Bud" 1 0 50 1373.84 13 13.29 16 1360.55
"5386" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5387" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5388" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5389" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5390" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Bur9" 1 0 50 1373.84 13 13.29 16 1360.55
"5391" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Bur10" 0 1 50 1373.84 13 13.29 16 1360.55
"5392" 2016-06-17 2016-09-09 1 "Narrikup" 84 14 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5393" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Bud" 1 0 50 1373.84 13 13.29 16 1360.55
"5394" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5395" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Open" 1 1 100 1373.84 13 13.29 16 1360.55
"5396" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Petal" 1 0 50 1373.84 13 13.29 16 1360.55
"5397" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Bur8" 1 0 50 1373.84 13 13.29 16 1360.55
"5398" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5399" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5400" 2016-06-17 2016-09-09 1 "Narrikup" 84 15 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5401" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Bud" 1 0 50 1373.84 13 13.29 16 1360.55
"5402" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5403" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Open" 1 1 100 1373.84 13 13.29 16 1360.55
"5404" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5405" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Bur8" 1 1 100 1373.84 13 13.29 16 1360.55
"5406" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5407" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5408" 2016-06-17 2016-09-09 2 "Antas" 84 16 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5409" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Bud" 1 1 100 1373.84 13 13.29 16 1360.55
"5410" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5411" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Open" 1 0 50 1373.84 13 13.29 16 1360.55
"5412" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5413" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Bur8" 0 1 50 1373.84 13 13.29 16 1360.55
"5414" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Bur9" 0 1 50 1373.84 13 13.29 16 1360.55
"5415" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5416" 2016-06-17 2016-09-09 2 "Antas" 84 17 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5417" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5418" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Early" 1 1 100 1373.84 13 13.29 16 1360.55
"5419" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Open" 1 1 100 1373.84 13 13.29 16 1360.55
"5420" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Petal" 1 1 100 1373.84 13 13.29 16 1360.55
"5421" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Bur8" 1 0 50 1373.84 13 13.29 16 1360.55
"5422" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5423" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5424" 2016-06-17 2016-09-09 2 "Antas" 84 18 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5425" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Bud" 1 0 50 1373.84 13 13.29 16 1360.55
"5426" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Early" 0 1 50 1373.84 13 13.29 16 1360.55
"5427" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Open" 1 0 50 1373.84 13 13.29 16 1360.55
"5428" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5429" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5430" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5431" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5432" 2016-06-17 2016-09-09 2 "Antas" 84 19 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5433" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5434" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5435" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5436" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5437" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5438" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5439" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5440" 2016-06-17 2016-09-09 2 "Antas" 84 20 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5441" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5442" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5443" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5444" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5445" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5446" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5447" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5448" 2016-06-17 2016-09-09 2 "Denmark" 84 21 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5449" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
"5450" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Early" 0 0 0 1373.84 13 13.29 16 1360.55
"5451" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Open" 0 0 0 1373.84 13 13.29 16 1360.55
"5452" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Petal" 0 0 0 1373.84 13 13.29 16 1360.55
"5453" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Bur8" 0 0 0 1373.84 13 13.29 16 1360.55
"5454" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Bur9" 0 0 0 1373.84 13 13.29 16 1360.55
"5455" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Bur10" 0 0 0 1373.84 13 13.29 16 1360.55
"5456" 2016-06-17 2016-09-09 2 "Denmark" 84 22 "Bur12" 0 0 0 1373.84 13 13.29 16 1360.55
"5457" 2016-06-17 2016-09-09 2 "Denmark" 84 23 "Bud" 0 0 0 1373.84 13 13.29 16 1360.55
